time,r8i1p1f1,r2i1p1f1,r30i1p1f1,r31i1p1f1,r29i1p1f1,r3i1p1f1,r6i1p1f1,r27i1p1f1,r7i1p1f1,r9i1p1f1,r26i1p1f1,r20i1p1f1,r23i1p1f1,r25i1p1f1,r24i1p1f1,r22i1p1f1,r21i1p1f1,r19i1p1f1,r18i1p1f1,r11i1p1f1,r12i1p1f1,r17i1p1f1,r16i1p1f1,r1i1p1f1,r5i1p1f1,r4i1p1f1,r28i1p1f1,r14i1p1f1,r13i1p1f1,r10i1p1f1,r15i1p1f1,r32i1p1f1
2005-08-16 12:00:00,5.4177666,5.1796355,5.034057,5.9406657,4.7103033,5.3368196,5.226743,5.133286,5.109945,5.3995457,4.865043,5.352929,4.994413,5.0199223,5.188789,5.1476464,5.809144,4.8698034,4.77009,4.824419,6.1212115,5.1946344,4.768674,5.4261637,5.2434163,4.796276,5.248597,5.2974787,5.2189918,4.9531646,5.630194,5.3134394
2005-09-16 00:00:00,5.1909156,5.29211,5.2457285,5.368509,5.4030266,6.618745,5.577935,6.0209203,6.275205,4.990439,6.0039935,5.4297137,5.966542,5.100324,5.9043,5.525431,6.851055,5.388271,5.526964,5.0910606,5.6320057,5.8224,5.8208303,5.716455,5.5412755,5.2969694,6.271288,5.350567,5.852355,6.339819,5.676687,5.5102153
2005-10-16 12:00:00,4.985149,5.608834,5.0046053,5.547682,5.784381,5.9987183,6.005975,6.6066365,5.539083,4.9467235,5.408252,5.376507,6.0846906,5.791915,5.4820943,5.255001,5.6266713,5.210715,6.385515,5.703854,6.275583,6.100064,5.652093,5.541839,5.2893147,5.3842444,5.3684316,5.0308924,5.526902,5.462601,4.876052,5.517303
2005-11-16 00:00:00,5.183776,5.6352963,4.882718,5.7967534,5.321277,5.393288,5.434553,5.5599027,4.89104,4.817545,5.8315225,4.8374777,5.3628917,6.11329,5.623713,4.7039595,5.684906,5.16591,5.4060793,4.94344,5.152407,6.2659855,5.508077,5.3352504,5.494753,5.2266674,5.8229647,5.2896385,6.0074115,5.6667852,4.980229,5.4081826
2005-12-16 12:00:00,4.967919,5.9034696,5.219842,4.6037974,5.2169523,5.6710873,5.1285453,5.276366,4.8449373,5.186611,5.3243365,4.888296,4.6642175,4.217269,5.3556256,4.621566,6.0050898,5.515281,4.4201775,4.7149267,5.1323586,5.5298805,5.273496,5.6103153,5.6144466,4.955468,5.422688,5.084615,5.007625,4.976537,4.4386425,5.1377645
2006-01-16 12:00:00,5.0311627,5.583769,5.3105264,5.419497,4.8019023,6.3584943,4.6975737,5.0884857,5.7478833,5.5432243,4.6232567,5.2492733,5.395075,4.650594,4.7235713,4.556943,5.6662498,4.5590453,4.893003,5.214022,4.533682,5.7506614,5.548962,4.9183764,6.041559,5.379717,5.1355214,5.2749114,4.581481,5.3123326,5.702557,5.35452
2006-02-15 00:00:00,4.8888097,4.8141665,5.723665,5.028312,4.91102,6.243476,4.225337,4.8842,5.1577945,4.5869718,5.3230267,5.427662,5.017492,4.677619,4.999478,5.966254,5.193058,4.8337135,4.453036,4.8935513,5.4379916,5.164605,5.3020315,6.033978,5.859991,5.570942,5.2090983,5.5985327,5.3527427,5.2597446,5.063804,5.352172
2006-03-16 12:00:00,4.4823937,4.7834387,4.64915,4.5146093,5.041225,5.228649,5.449208,5.5840645,4.7547054,4.5903325,4.7519226,5.065541,5.9043636,4.695303,5.097665,5.081388,5.7120175,5.163969,4.802161,4.2813864,4.7886515,5.6798005,5.2822437,4.7569604,5.181958,4.787687,4.307428,4.765537,4.281328,5.154297,4.6285563,4.99871
2006-04-16 00:00:00,4.6563396,4.112319,4.2648144,4.7193704,4.341932,4.6722865,4.6177654,4.2486386,4.4456644,4.5085506,5.1970644,4.746368,5.641385,5.719558,4.643928,5.6428833,5.2853913,4.8473845,5.0227823,4.979312,4.445226,4.137889,4.7391477,4.9001436,5.0958133,4.501821,4.8446217,4.3500757,4.775864,4.425327,4.287741,4.3314977
2006-05-16 12:00:00,4.313561,4.765167,3.8082812,5.318026,3.903652,4.6847296,4.087506,5.098576,4.4607725,5.0170674,4.4666247,4.9713583,4.6488543,4.1528416,4.3022246,4.275753,4.5429044,4.3843083,4.954401,4.6535163,4.014017,4.785552,4.809232,4.24966,4.664364,4.354788,4.6381907,4.2564335,4.9184413,4.294635,5.0788755,4.3251123
2006-06-16 00:00:00,4.464677,4.5138855,4.4452066,5.2500463,4.5543666,4.0815473,4.401878,4.399118,4.9516635,4.1555796,4.3889728,4.182327,4.491543,4.197141,4.599826,4.3716884,4.1137934,4.407526,4.801161,4.738135,4.3074617,4.338604,5.3760138,5.231115,4.3959756,4.7605104,4.2425656,4.30856,5.1906924,4.647131,4.34935,4.5661306
2006-07-16 12:00:00,4.7475667,4.7685905,4.404965,4.8918276,4.540842,4.6572704,4.754077,4.7971644,5.278487,4.4514155,4.636179,4.595679,4.4423165,4.7153964,4.4426403,4.5089884,4.7952695,5.370227,5.402832,4.244935,4.9639673,4.3689914,4.5783086,4.3677077,4.6546845,4.891596,4.5400295,5.307068,5.7047772,4.733312,5.311649,4.5610833
2006-08-16 12:00:00,4.9163213,5.0153265,4.5442753,4.664817,4.9992414,5.5525026,5.3526893,4.8207603,5.193484,4.7547393,5.4315877,5.6083765,5.255982,5.24417,4.976592,5.279042,5.6647525,4.495747,5.6928415,4.6271505,5.3862,5.75827,5.538799,5.454614,4.6899524,5.7578034,5.4397454,5.0952115,5.222064,5.153793,4.8093047,5.696193
2006-09-16 00:00:00,5.770087,6.3397694,5.3771815,5.8522043,5.6531024,5.928018,5.4344645,5.4242597,5.872605,5.296643,6.7277164,4.776636,5.5933146,4.8915167,4.9863977,5.1508007,5.3775287,5.2714,5.6795316,5.988035,5.651882,5.624459,6.5154552,6.441675,5.6238337,5.189104,5.773882,5.250601,6.073142,5.439886,6.178841,5.476493
2006-10-16 12:00:00,5.803918,5.6004515,5.292774,5.513375,5.538433,5.5758953,4.9631824,5.929596,5.865084,5.559675,5.46868,5.0871205,5.5649524,4.969524,4.8741374,5.214728,5.8426557,5.6369147,5.1895413,5.8523808,5.2615924,5.0942907,5.944684,5.8377037,5.669767,5.0744476,5.465134,5.186573,6.154794,5.7561216,5.9162507,5.2880154
2006-11-16 00:00:00,5.574878,6.2718196,5.10027,5.2728205,5.6093836,5.239332,5.3434052,5.4144807,5.867876,5.2690945,5.126208,6.0014534,6.184284,5.025736,5.8309436,5.009615,5.491635,5.5287604,6.426257,5.723844,5.024106,4.828433,6.782892,4.883841,5.9029326,5.187951,5.378786,5.411726,5.3205175,5.7036195,5.1258116,5.0829673
2006-12-16 12:00:00,4.4348235,5.7827463,4.880582,4.439178,5.1071997,5.7455015,5.1988406,5.4676356,5.9097614,5.4512625,5.0577984,5.1088753,5.0284066,4.726625,5.3218665,4.402335,5.4714007,5.3960867,5.1078377,4.6071534,5.334263,5.3682117,5.743339,4.4194484,5.1587276,5.749884,4.9375143,5.770682,4.915846,5.586575,5.169705,4.9417534
2007-01-16 12:00:00,5.263601,4.7609963,5.1039124,4.6551886,4.522791,6.187577,4.476344,5.1496887,6.6683683,4.958547,5.6872716,4.5789833,6.101127,5.5380077,5.654121,4.5995755,5.6331887,6.413023,4.7148156,4.5252337,4.96023,5.264359,7.1795764,5.121755,4.9167852,4.8110404,5.482429,5.157364,5.3276997,5.101023,5.2970757,4.631009
2007-02-15 00:00:00,4.433249,4.945322,5.068246,4.8269787,4.8196387,4.9859734,5.258783,4.8652344,4.561869,5.525314,5.0835595,4.863348,5.0857725,5.058918,5.0000033,4.9489927,5.47582,5.5078573,5.6455426,4.802811,5.2009087,5.7631125,5.1297393,5.1603923,5.723312,4.791869,4.9306445,4.962469,5.4781427,5.5792346,5.0645547,5.033665
2007-03-16 12:00:00,4.471003,4.963222,5.2680902,4.7460275,5.3780384,4.7975636,4.35814,5.2074943,5.1722565,4.5994487,5.108733,4.6265864,4.4092894,3.9351807,5.0747533,4.3973293,5.9716854,5.612378,4.262064,5.1025085,5.3483586,5.1345906,5.286002,4.6140175,4.819831,5.10606,5.1334534,4.4302697,4.712867,5.314654,4.8745675,4.6406827
2007-04-16 00:00:00,4.3492513,4.101362,4.455291,5.2255816,5.3296337,5.530901,5.162472,4.302136,4.8416634,5.1435604,4.869036,4.845849,4.9073143,3.9351163,5.2214313,4.801235,4.4742126,4.4240184,4.3796735,3.848704,4.651791,5.21626,4.5220585,4.631889,4.814138,4.508762,4.6890116,4.9203224,4.809731,5.1323175,5.028303,4.540554
2007-05-16 12:00:00,4.4246387,4.6059957,3.9431458,5.057712,4.8756647,4.52025,4.5656343,4.931022,4.756775,4.230267,4.407199,4.60629,4.0805445,4.414524,4.9789124,4.8708982,4.532727,5.3750734,4.1470056,4.391589,4.556553,4.3829346,4.9009104,4.609707,5.17742,4.6772485,4.539683,4.1230664,4.664382,5.0219464,4.3591924,4.753521
2007-06-16 00:00:00,4.6277046,4.6738863,4.242789,5.266046,4.878228,4.772198,4.224793,4.8863435,4.4607096,5.068848,4.842277,4.078969,4.6369867,4.457484,5.7639318,4.431126,5.0196095,4.8946586,4.74293,4.887852,4.042119,5.161921,5.3141603,4.47507,4.61693,4.488583,4.4611807,4.951005,4.3301215,4.9646006,4.697671,5.038841
2007-07-16 12:00:00,5.1360598,4.5614543,4.7006693,5.06322,4.3916993,4.4957786,3.913185,4.901321,4.3970294,5.4787683,5.025162,4.406308,4.787928,5.2517633,5.103299,4.443518,4.4404907,4.352338,4.7993693,4.9965734,4.3269334,5.130654,5.3486733,4.533555,5.2363095,4.6707597,4.9190845,4.567411,4.3247986,4.8421516,4.378503,4.754346
2007-08-16 12:00:00,4.865015,6.069888,5.1655316,5.6922417,5.167182,5.1382527,4.899108,4.6118884,5.028525,5.010712,5.531907,5.0080557,5.8535857,5.341399,5.228557,4.77695,4.8818965,5.5967193,5.231806,4.481909,5.0407534,5.4489284,5.5620217,5.7447205,5.7958612,5.1055536,5.4483223,4.9659953,5.503513,4.922468,5.106314,4.6607504
2007-09-16 00:00:00,5.455756,6.520959,5.5666933,5.4329915,5.746371,5.5943365,5.7971487,5.7093267,5.353071,5.493087,5.5961957,5.0163097,6.072112,4.921876,5.9551992,5.2900453,5.2395754,5.5527534,5.793659,5.900822,5.5130525,5.9513683,6.361205,5.3918495,5.882812,5.589919,6.1164865,5.4917536,5.821787,6.027662,5.242072,5.445455
2007-10-16 12:00:00,5.188493,5.5336733,5.533804,6.1358914,5.0482063,5.3080783,5.9954653,5.660232,5.377181,5.6669617,5.93992,6.0310984,5.222686,5.947219,5.880341,5.624825,6.1225824,5.7546535,5.4754276,5.9735847,5.5609426,5.9488473,6.9857483,5.683603,5.2468724,5.72046,6.480411,5.3786273,5.4763308,6.463386,6.0159674,4.9486413
2007-11-16 00:00:00,5.6611667,5.255048,4.8647394,5.5676,5.592327,5.02118,4.880118,6.195069,5.2263145,5.1714473,4.9342113,5.630374,5.4283447,4.9792876,5.012461,5.354231,5.487717,6.0280194,5.2422643,5.0963902,5.2566466,5.2047687,7.0270452,4.9347224,5.623692,5.6019635,5.7247314,5.2926965,4.9905643,6.561093,5.5343547,5.2549095
2007-12-16 12:00:00,5.1859946,5.2439275,5.0391674,5.261914,5.1506753,4.7431097,4.2421207,5.3432164,5.038692,5.32252,5.2258782,5.280924,5.353954,4.7491455,5.3562922,5.0251737,4.991106,5.5077877,5.266779,4.9906855,5.1196437,4.9334555,5.3222475,5.356053,4.9391756,5.5505686,6.4839296,5.81627,5.4654303,6.2520685,5.503326,4.646869
2008-01-16 12:00:00,5.1172547,4.9064007,5.700773,5.2944574,5.3476615,5.676154,5.087945,5.240784,5.1769743,5.4900603,5.526027,5.833887,5.661717,6.6957026,5.93894,5.325735,5.0664935,5.384705,5.4407563,5.5189705,5.652572,4.7364874,5.421216,5.3504033,5.099436,5.531667,5.2827435,4.8142023,5.1480145,5.100291,4.9925685,5.0706096
2008-02-15 12:00:00,5.008745,5.196751,5.2212005,4.9765625,4.9628386,4.970539,5.189165,5.4803185,5.6721315,5.031905,4.576655,5.666905,5.433622,4.9922676,4.8580346,5.2693653,6.75711,5.0567636,5.7116156,4.413281,5.2996373,4.8851433,4.7546444,4.948621,5.3665123,4.475965,4.362479,4.93919,4.7932377,6.12336,4.8449483,5.188422
2008-03-16 12:00:00,4.592098,5.856536,4.687844,4.9706106,5.152298,5.1998053,5.2454495,4.5760274,5.597637,4.781336,4.44191,4.7403865,4.6765695,4.699485,4.6860867,4.925985,5.254179,5.1624136,4.849949,4.690351,4.4334435,4.5349402,5.6073804,4.9525905,5.462686,4.4169927,5.140188,4.5882134,4.747643,5.129521,4.5669317,5.150568
2008-04-16 00:00:00,5.017463,4.7415614,4.386584,5.623041,4.1848574,4.657725,4.9343343,4.793124,4.3530674,4.313695,4.7971587,4.7056093,5.1356616,4.2416053,5.4601,5.096942,5.2916217,5.0153875,4.793228,4.2929497,4.7051177,5.4228387,5.4301686,4.9958334,4.883584,5.429907,4.7017384,4.2682137,4.759603,4.608742,4.7378945,4.086593
2008-05-16 12:00:00,4.837078,5.3934917,4.2772994,4.325096,4.23336,4.353526,4.6046405,4.8303246,4.1603394,3.833609,4.9662867,4.104234,5.259895,4.4637394,4.647103,4.218228,4.4585643,4.729029,3.9673264,4.762499,4.2974343,4.5367503,4.1548114,5.111344,4.63585,4.884708,4.500438,4.7974377,4.4921603,4.387134,4.712228,4.442932
2008-06-16 00:00:00,4.193145,4.313941,4.9699593,4.7561216,4.307645,4.5836163,4.3894525,4.7481284,4.14581,4.618025,4.234218,4.450981,4.2677197,4.2758045,4.5067024,4.528522,4.52349,4.576361,4.342115,4.9340506,4.2402644,4.6497173,4.69242,3.9409177,4.803238,4.6120796,5.063238,4.660766,4.6656137,5.062915,4.377062,4.607253
2008-07-16 12:00:00,4.3751197,4.321024,4.6537104,4.6200385,4.2436194,4.2916317,4.3830314,4.944052,4.97565,4.4276295,5.087493,4.052827,4.592341,4.2914467,4.5114455,4.7078166,4.850812,5.0921755,4.813628,5.0720453,5.1718636,4.3907967,4.6362104,4.8289037,4.4382744,5.2511253,5.2426214,4.796519,5.227613,5.0091424,4.4516172,5.125405
2008-08-16 12:00:00,4.989087,5.4288306,5.646733,5.05562,5.0275884,4.653546,4.593793,5.4459505,6.059602,5.3937106,5.7982793,4.8403544,5.271767,4.4998817,5.2792473,4.8461757,5.56049,5.722501,5.307654,5.777024,5.3098383,4.5497074,5.8185005,5.4031434,5.14269,5.266072,5.492567,5.1491976,5.125727,5.382612,4.8555684,5.117107
2008-09-16 00:00:00,5.5594025,5.8133054,5.6353636,6.036023,5.0836544,5.255755,5.417091,6.306126,5.917988,5.7041144,6.2332754,5.2188687,5.5447254,5.102772,6.242307,5.319424,5.8593044,6.1920924,5.3486195,5.6561594,5.9933786,5.948465,6.865606,6.0195403,5.1563983,6.5863385,5.4179835,5.8673615,7.011936,5.669857,5.7568626,5.5988455
2008-10-16 12:00:00,5.8417034,5.5096684,5.607527,5.441888,5.505725,5.3019238,5.4732823,6.2154317,5.05091,5.1738334,5.3285556,5.498355,5.526417,5.1649485,6.5805483,4.814553,5.334675,6.282015,5.5712028,5.83561,6.6880927,5.4166408,6.1702952,5.9747405,5.895505,5.6918316,5.983121,5.3796444,5.262928,6.151263,5.788941,5.4535036
2008-11-16 00:00:00,4.9372334,5.222678,5.436025,5.620065,4.7977114,5.454885,5.691294,5.9229703,5.0985394,5.1172915,5.1196346,5.78578,4.960907,5.338529,5.7259088,4.526444,5.133546,5.3579984,5.118819,5.459678,5.86544,5.816821,5.9444757,5.1530523,5.046766,5.616629,5.438504,4.711948,4.6187863,5.6065235,6.141904,5.398618
2008-12-16 12:00:00,4.6215534,5.2038903,5.653283,4.5086966,5.092163,5.611396,5.2275634,6.3817005,5.1326427,5.098389,5.57949,5.1640863,5.5644493,4.6001997,5.407292,4.979578,5.554407,5.6186094,4.7393336,5.4925165,4.742962,5.319467,6.5530953,5.147758,6.323214,4.586528,5.4518933,4.5967526,4.578608,5.0643573,5.457893,5.38572
2009-01-16 12:00:00,5.859549,5.718401,4.8827014,5.4635367,4.632511,5.037415,5.2450595,5.4846926,4.757226,4.858588,5.737436,5.2355933,5.2955203,4.871644,5.02142,5.41247,5.0467987,5.9774284,4.7576547,5.902073,4.901237,6.043701,5.2938166,5.3866367,5.4902167,5.3454404,4.745453,4.821865,6.523123,5.6830106,4.851721,5.628866
2009-02-15 00:00:00,5.2664433,5.6430106,4.688468,5.6042356,5.3423214,5.0136027,4.6006627,5.2821026,4.600511,4.6554394,4.8426704,5.654275,4.6130733,4.4196887,4.669962,4.974804,4.7230706,5.2305603,5.338558,5.144755,5.0870857,5.5938497,5.345492,4.684141,5.6698284,5.2481303,5.686016,5.6401787,4.701854,5.071527,5.04198,5.541397
2009-03-16 12:00:00,5.542818,5.4552803,4.174154,5.9671025,4.7589717,5.036564,5.254309,4.409553,4.796408,4.392023,4.6020474,5.217014,4.370687,4.4356036,5.6216917,4.377152,5.155233,4.892498,4.7580624,5.421953,5.030886,5.4590783,4.56063,3.9942842,4.471033,4.8311005,5.3975654,5.1892333,4.785586,5.1713037,5.257036,5.521731
2009-04-16 00:00:00,4.4341574,4.44074,4.050534,4.571919,5.220945,4.7625327,5.118964,4.800388,5.444362,5.1141667,4.8449945,4.815701,4.317051,5.0655146,5.0001006,4.9562664,4.4987864,4.5857244,4.8639913,4.877845,4.4994617,4.0810213,4.630504,4.641064,4.678679,4.1162224,5.2923455,4.961834,4.7324667,4.742078,4.0185814,4.4260015
2009-05-16 12:00:00,4.491712,5.26449,4.941734,4.984496,4.53186,4.6885686,5.6682954,4.63045,4.776079,4.8750877,5.27811,4.748607,4.5019584,3.9956365,4.6320615,4.602703,4.736685,4.6366744,4.4171405,4.81428,4.6960897,4.590018,4.1299143,4.256204,4.3211536,4.131424,5.3071003,5.3055363,4.8405886,4.4600644,4.6997504,4.1446133
2009-06-16 00:00:00,4.515545,4.600378,4.3254046,4.374613,4.603005,4.4341836,5.4472194,4.8463316,5.129618,4.8626914,4.3732305,3.9694626,4.848335,4.629609,4.7773304,4.5101013,4.184435,4.5699058,4.6581225,4.474509,6.161098,4.7312703,4.8043528,4.38031,4.8232217,4.907265,4.2437634,5.1616864,4.7023106,5.02502,4.6997647,4.275848
2009-07-16 12:00:00,4.4485626,5.277516,4.4444356,4.9786143,4.759138,5.3895903,4.7769814,4.6966066,5.47427,5.001606,5.2368875,5.103843,5.7241483,4.532202,4.6194525,5.054316,4.88079,4.412068,5.344802,5.168213,4.5268464,4.5740776,4.5235586,4.4037085,4.625262,5.5873322,4.320652,4.749544,4.7390075,5.503512,5.124905,4.69217
2009-08-16 12:00:00,4.8471837,5.1944203,4.984165,5.372028,4.9187126,5.764538,4.629391,5.773878,4.856182,5.8891816,5.2342887,5.511338,4.79985,5.064786,4.838982,5.025558,5.561798,5.3340826,4.7272954,5.352118,5.5674176,5.513563,6.203834,5.01345,5.182363,5.285736,5.044523,4.8085256,5.113521,5.547804,5.413952,5.0354266
2009-09-16 00:00:00,5.390457,5.497933,6.144684,5.695939,5.2755075,5.8387947,5.86043,5.631226,5.9930873,5.5980663,5.806072,5.2578692,5.411758,5.677605,5.588896,5.1220117,5.739099,5.4586782,5.1875815,5.3618,6.2262444,6.052784,6.8216496,5.488683,5.0964856,6.127509,6.6967473,5.416065,6.5059733,5.735224,5.666219,4.995075
2009-10-16 12:00:00,5.8059382,5.3388805,5.605938,6.3050914,5.405785,5.8327456,5.8020697,6.238661,5.828037,5.983758,6.306012,5.7005196,5.925043,5.2737603,5.5470014,5.680585,5.4223332,5.3592997,5.485797,5.9845037,6.1291137,5.6228604,6.9200625,5.6186275,5.519407,5.0835414,5.867964,5.6009026,5.6604557,5.473808,5.4316015,5.3187656
2009-11-16 00:00:00,5.052665,4.7976594,5.3669686,5.38765,5.582673,5.550854,5.762612,5.376594,5.671265,5.4561033,5.8829193,5.049937,5.3128076,4.9641356,5.0442023,4.6134243,5.0713434,5.9049497,5.452451,5.6542697,5.0061984,5.459766,6.363695,5.911543,5.470121,4.989343,5.839944,4.9962215,5.956576,4.8895016,5.3224616,5.541799
2009-12-16 12:00:00,5.792547,4.584801,5.546625,5.7185736,5.1717067,5.8850536,5.4368124,5.2409983,5.8908834,4.6776085,4.910845,5.543411,5.920025,5.0969634,4.703559,5.2907295,4.9377832,5.77609,4.953845,5.596688,6.3771725,5.10238,6.7093234,4.810868,5.710113,4.6928353,5.760966,5.8915367,5.2992797,4.621759,5.180013,5.2240458
2010-01-16 12:00:00,5.0693145,4.7557793,4.6515336,5.7939487,5.414166,4.8625298,5.2987704,4.5855594,5.4851866,5.229308,6.1332927,4.823886,5.213172,3.9708853,5.8695555,4.5829387,5.726313,5.263134,6.1138234,5.55066,5.698488,5.8643403,5.5723095,5.3515162,5.6503205,4.766736,5.809698,5.940009,5.769268,5.266761,4.9933767,6.0307593
2010-02-15 00:00:00,5.5287375,4.5125084,4.6440177,5.711759,4.566955,5.12185,4.9605527,4.6394296,5.7461967,4.6297255,4.682986,5.0880713,5.3247113,4.5061517,4.8073425,4.7574487,5.4324927,6.0167775,5.0029254,5.36286,5.1725454,5.8871007,5.3123055,4.7082806,5.809792,5.5301003,4.78523,5.3073387,5.801855,6.136681,5.1900554,5.639599
2010-03-16 12:00:00,4.639958,4.474527,5.1780963,5.141675,4.552121,4.8075247,4.9153385,4.6422324,5.579825,4.957352,5.2308803,4.6005616,4.949377,4.2195425,5.109211,4.7719507,4.78294,5.5468626,5.073866,5.1764393,4.852474,4.795157,4.9588246,4.9362183,5.246689,4.7411814,5.0915475,5.379193,4.9246364,5.8119164,4.876025,4.8223486
2010-04-16 00:00:00,4.4055576,4.129685,5.058073,5.6636443,4.311089,4.9056864,4.7326617,5.067162,4.640857,5.00871,5.350223,4.2741156,5.0115504,4.5815306,4.246991,4.409366,4.239274,4.98349,4.6812153,4.163543,4.57566,4.825168,4.84127,4.452787,4.053272,4.314133,4.400588,4.8785877,4.899848,4.202465,4.1103687,4.3294964
2010-05-16 12:00:00,4.731746,4.1333065,4.3248825,5.483896,4.8717685,4.671027,5.0102496,4.3218803,5.0233936,3.9385355,4.6345143,4.7698345,4.6864343,4.2886662,4.4430676,4.0975575,4.650477,4.0888147,4.611442,3.8259022,4.5756464,4.4233747,4.2444468,3.9891052,4.9995484,4.7640696,4.528874,5.19144,4.5206966,5.359195,4.82699,4.6474338
2010-06-16 00:00:00,4.704938,4.3071866,4.7397738,4.787057,4.5678983,4.575809,5.0615277,4.505119,5.2106404,4.6018796,4.8240323,4.4747753,4.3140497,4.0481195,4.8051972,4.656012,4.678384,4.60055,4.4151764,4.1271067,4.6402874,4.807419,4.2151613,4.291747,5.1403866,4.545605,4.8734965,4.2785883,4.1299796,4.2287073,4.404674,5.161544
2010-07-16 12:00:00,5.01962,4.19586,3.8817136,5.4277015,4.6440797,5.2613287,4.4727726,5.0592823,5.511481,4.232711,4.692939,4.94555,4.5126963,4.734799,4.509428,5.0006194,4.098795,5.0534964,5.3525176,5.0398936,4.3632207,5.092234,4.4472394,4.6314387,4.676583,4.4750285,4.372977,4.4610405,5.394503,4.9224367,4.5879054,4.561068
2010-08-16 12:00:00,5.236878,4.8744473,4.8004875,6.1897106,4.7194686,5.3071694,5.2904797,4.630609,6.1491666,4.507594,4.843906,5.622705,4.9711204,4.9445925,5.346745,4.6434255,5.041036,5.140865,4.7068954,5.832315,5.2049327,5.5876794,5.78545,5.376691,5.4381375,5.398105,4.747979,5.296064,5.267464,5.292494,5.037904,5.2407312
2010-09-16 00:00:00,6.183849,5.740622,5.808701,6.4786153,5.4677777,5.4722095,6.487932,5.6938896,6.113493,5.331128,6.2579064,6.2782774,5.534522,5.921396,5.7088623,4.977341,5.1325064,5.4863195,5.1633215,5.5501394,5.8849683,5.8080964,6.07405,5.7929506,5.53454,5.7073016,5.368693,5.0907683,5.0586863,5.820875,5.408556,5.674365
2010-10-16 12:00:00,5.9723663,5.5890436,5.754995,6.7705226,5.1247597,5.1150107,5.6011233,5.112442,7.1090446,5.329636,5.992954,5.5015564,5.8476324,5.456857,6.051266,4.6801567,5.3897524,5.5113435,5.89746,6.4253383,5.2145343,5.8292723,5.879139,4.9824557,5.9466395,5.3124824,5.808604,5.419264,5.1858816,5.7445455,5.334519,5.782056
2010-11-16 00:00:00,6.1116056,4.799114,5.3314424,6.4712467,4.965717,5.5170984,5.0454035,5.0222282,5.590731,5.1052,4.855725,5.6328626,5.1136026,4.8417654,5.80378,5.112653,5.421667,5.9900084,4.729479,5.8626,5.2409496,5.542087,5.4856424,5.265959,5.1946673,4.874305,5.724578,5.1754723,4.659583,5.3036933,5.5566444,5.3445835
2010-12-16 12:00:00,5.0072336,5.213268,5.3793344,5.88236,5.248029,5.1711864,5.5111456,4.844476,5.104942,5.2164774,5.4880857,5.0665803,5.077484,4.6943917,4.9205,5.327969,6.345295,5.764141,5.46977,5.1964154,5.041497,6.1773276,5.386722,4.5791507,5.146981,5.012448,5.951021,4.6940503,4.864303,5.327734,5.6346893,5.713189
2011-01-16 12:00:00,5.6900735,4.454381,5.2141848,6.0299296,5.4510083,4.8202515,4.9111533,4.9059787,5.6094975,5.261426,5.443703,5.243572,6.405649,5.9218593,5.3665233,4.955754,5.2816205,5.4255652,5.3707514,5.8849216,5.8647637,5.60029,5.4691195,4.7845664,5.5928364,4.67596,5.6969724,5.1154785,5.0407286,5.4974756,5.6696324,5.44988
2011-02-15 00:00:00,5.296945,4.9628725,5.0253916,5.1823153,4.902234,5.029649,5.0451527,5.9169116,5.202144,5.405845,4.693479,4.712855,5.9070797,5.045154,4.5663004,5.6511564,5.124323,4.775936,5.680577,4.9671836,5.4956517,5.691116,5.6349154,4.951046,5.184491,5.8473725,4.831784,5.574993,4.592746,4.8223166,5.3124614,5.466024
2011-03-16 12:00:00,5.062025,4.7271404,4.953165,5.313342,5.0925555,5.0494304,5.3730145,4.669165,5.0552244,4.2617216,4.671607,4.468337,4.902899,4.7550106,4.9664874,4.5728726,4.4173503,4.5233526,5.1215086,4.4051576,5.663963,5.023486,4.937219,5.119342,4.4753213,5.5208898,6.557297,4.627113,4.7008476,4.637154,5.998917,5.0279927
2011-04-16 00:00:00,4.6626635,5.098236,4.901298,4.649906,4.360816,4.2441225,4.979041,4.600305,5.266016,4.4439034,4.807522,4.582089,4.4694023,4.50693,4.755066,4.6219716,4.6979256,4.522918,4.464884,5.1688123,5.2789364,4.8880434,4.812984,4.095768,4.6487393,3.8930087,5.0833735,5.141907,4.6505795,4.598983,4.9414926,4.9747596
2011-05-16 12:00:00,4.6069736,4.1436305,4.015135,4.7650676,5.0734367,3.9132307,4.313212,4.7333636,4.851948,4.3248706,4.767613,4.662829,4.8848705,4.1448283,4.1726565,4.8113403,4.661369,3.9770322,5.01337,4.739863,4.5202017,4.6471143,5.2464924,4.739656,4.757493,4.496944,4.335903,4.126492,4.4880223,4.541775,4.727473,4.476707
2011-06-16 00:00:00,4.143015,4.6653495,4.5153174,4.692219,4.34589,5.0940347,4.9262886,4.5532756,3.9714556,4.6185985,4.4900618,4.5843506,4.268112,4.496774,4.584811,4.4369597,4.1081014,4.352142,4.5334992,4.389137,4.3531303,5.086135,4.549953,4.785492,4.7065144,4.653388,4.5901957,4.9216757,4.3612456,4.7608542,4.575313,4.401858
2011-07-16 12:00:00,4.750213,5.487821,4.582331,5.2041616,4.725596,4.584914,5.038476,4.8983283,4.971448,4.7480764,4.4359493,4.772206,4.3661566,4.6085215,4.3016477,4.6922703,5.3591304,4.571255,4.4914474,4.618148,4.896065,4.96558,4.847246,5.924478,5.1129065,4.275107,4.7405014,4.659411,4.06756,4.5034084,4.996749,4.398598
