time,r5i1p1f1,r13i1p1f1,r19i1p1f1,r9i1p1f1,r3i1p1f1,r12i1p1f1,r1i1p1f1,r4i1p1f1,r11i1p1f1,r14i1p1f1,r29i1p1f1,r6i1p1f1,r26i1p1f1,r2i1p1f1,r7i1p1f1
1986-06-16 00:00:00,0.105922066,0.110899955,0.1149043,0.10994501,0.1119073,0.10900602,0.10977696,0.10796317,0.1018665,0.11410507,0.12606344,0.10394679,0.10904293,0.09511795,0.11792447
1986-07-16 12:00:00,0.11894129,0.111164875,0.115338825,0.119560756,0.12035415,0.11568776,0.1150015,0.11735252,0.11867785,0.11921807,0.11988852,0.100956805,0.108691186,0.11372111,0.12224497
1986-08-16 12:00:00,0.11618746,0.13353458,0.13782464,0.14338864,0.120228626,0.13500531,0.102178186,0.12541084,0.11905007,0.10668185,0.12278736,0.12633087,0.13113976,0.12562658,0.10711762
1986-09-16 00:00:00,0.13661283,0.11824951,0.13134806,0.122719094,0.13277133,0.114539795,0.1192542,0.12607856,0.10682177,0.13904645,0.14569949,0.12681954,0.13293314,0.12406713,0.11584297
1986-10-16 12:00:00,0.12416546,0.13949843,0.13321689,0.15200052,0.15617613,0.12266395,0.14085473,0.13658962,0.1342671,0.14003302,0.14696565,0.13187058,0.15398379,0.14312129,0.13417864
1986-11-16 00:00:00,0.14539,0.16086951,0.14536324,0.15138888,0.1444048,0.1619673,0.1401334,0.1635078,0.13585733,0.15053222,0.1394594,0.14577976,0.16512707,0.14721316,0.13821115
1986-12-16 12:00:00,0.16321139,0.14313793,0.14855404,0.16181302,0.13787575,0.14946045,0.14998516,0.16337751,0.15037693,0.14640921,0.17554277,0.16672954,0.16178206,0.14111143,0.13689229
1987-01-16 12:00:00,0.13977179,0.14946575,0.15533586,0.15567052,0.14999096,0.12924233,0.14244111,0.14812286,0.13054426,0.14523667,0.14367494,0.1616435,0.16236067,0.14203016,0.14200588
1987-02-15 00:00:00,0.13825384,0.13753372,0.14337869,0.14987896,0.1203107,0.14075357,0.13275442,0.14125887,0.13146682,0.13787654,0.14077559,0.14911644,0.14548664,0.13859282,0.1283824
1987-03-16 12:00:00,0.13095145,0.115581624,0.11859764,0.13140634,0.11209189,0.12005578,0.120062105,0.11964255,0.11766259,0.12996013,0.123226374,0.104460664,0.12971264,0.11223061,0.12124272
1987-04-16 00:00:00,0.11655904,0.11589364,0.117175445,0.116951816,0.096449666,0.104480416,0.1258029,0.09718691,0.10304826,0.11739109,0.1114271,0.11501921,0.12227612,0.11189587,0.11227952
1987-05-16 12:00:00,0.11172747,0.1151792,0.10672777,0.113482095,0.09873443,0.10415313,0.10813145,0.10052523,0.09729167,0.10937407,0.11047117,0.111568876,0.11915723,0.11327617,0.105656035
1987-06-16 00:00:00,0.10833037,0.11049542,0.11507251,0.117506236,0.10255774,0.117597945,0.11133869,0.11616148,0.09958367,0.11435648,0.101776585,0.11148928,0.1141733,0.113195,0.12117052
1987-07-16 12:00:00,0.1265515,0.106432214,0.11364441,0.1041387,0.12033151,0.124903545,0.12172115,0.105231866,0.11801955,0.11941514,0.11850762,0.10969156,0.11461569,0.106663086,0.12968852
1987-08-16 12:00:00,0.13045901,0.12022968,0.12194555,0.12919909,0.115896195,0.13337597,0.10661991,0.11842309,0.11665064,0.11553118,0.12576969,0.12115258,0.12728734,0.12158067,0.13415231
1987-09-16 00:00:00,0.10729398,0.124874674,0.13733907,0.1329346,0.1296607,0.13603495,0.12082162,0.1242349,0.12771444,0.11321224,0.13252263,0.13102129,0.1453404,0.12283663,0.12360798
1987-10-16 12:00:00,0.13402002,0.13560809,0.13709806,0.14518586,0.1262105,0.15808456,0.12642464,0.1376625,0.12685317,0.12603989,0.13855012,0.1432891,0.131604,0.12611969,0.15205243
1987-11-16 00:00:00,0.16315337,0.14759226,0.15502264,0.14016312,0.15554726,0.14850184,0.14750211,0.15276802,0.13266537,0.121930555,0.14874873,0.12730761,0.14986348,0.1557355,0.13960828
1987-12-16 12:00:00,0.14790326,0.14349909,0.1423916,0.15832074,0.14173505,0.15389533,0.14789012,0.14917168,0.14905018,0.14286444,0.14297746,0.14270933,0.15280823,0.15681641,0.14044197
1988-01-16 12:00:00,0.1389158,0.15180224,0.14748907,0.14991195,0.1425419,0.13769719,0.14844039,0.15264247,0.13772514,0.13174655,0.15322235,0.14291131,0.14466617,0.14523046,0.1546541
1988-02-15 12:00:00,0.13581051,0.14149915,0.13553494,0.13498163,0.14097202,0.15877976,0.12542121,0.13931166,0.13310824,0.13978627,0.13750026,0.13185106,0.15592977,0.13876407,0.1417168
1988-03-16 12:00:00,0.12463278,0.123978555,0.13000207,0.123224586,0.117407374,0.10156957,0.11428388,0.13258596,0.123167224,0.1173658,0.12646627,0.12463711,0.13013725,0.12524831,0.12454064
1988-04-16 00:00:00,0.12173673,0.12717879,0.1173558,0.10073066,0.10797019,0.10485565,0.114656076,0.11370105,0.10358639,0.11549844,0.108302444,0.10711903,0.10942686,0.113122486,0.11583669
1988-05-16 12:00:00,0.12049823,0.10226343,0.116234824,0.1202221,0.10094697,0.10657114,0.102727436,0.1130733,0.106472746,0.101198114,0.099372804,0.101976,0.115580514,0.114867456,0.11037495
1988-06-16 00:00:00,0.12103374,0.113409646,0.110067785,0.1068081,0.11555626,0.107636236,0.11388773,0.11123399,0.09502394,0.10293991,0.11764209,0.11064035,0.11238539,0.12454846,0.1033384
1988-07-16 12:00:00,0.113207445,0.11940285,0.115106374,0.122146785,0.11484006,0.10937387,0.118487746,0.11191276,0.11477148,0.1053309,0.11021341,0.11504295,0.12610407,0.1210601,0.11748338
1988-08-16 12:00:00,0.12442612,0.120110154,0.12190412,0.11959194,0.116172224,0.12055603,0.12165035,0.13132879,0.11928874,0.11350708,0.14660127,0.116279066,0.12340996,0.123569466,0.12753974
1988-09-16 00:00:00,0.1308829,0.10697388,0.13707346,0.14013402,0.13107136,0.1244012,0.12335216,0.13132335,0.13086675,0.11610494,0.13846818,0.12939787,0.14300452,0.1357373,0.14213172
1988-10-16 12:00:00,0.1322287,0.12948547,0.1221969,0.13183871,0.12688583,0.12939131,0.13662833,0.13148117,0.1403547,0.14932516,0.13941076,0.13265535,0.14052281,0.13607162,0.14092502
1988-11-16 00:00:00,0.15544431,0.14238209,0.15156583,0.14068708,0.14594902,0.14595228,0.15342407,0.16475654,0.13169038,0.1452292,0.13442096,0.1534773,0.14729203,0.15862897,0.13338615
1988-12-16 12:00:00,0.14428645,0.1373963,0.13841324,0.15571496,0.14625569,0.1443694,0.16528907,0.15079169,0.15500037,0.14803423,0.1653202,0.13913137,0.14798033,0.15637827,0.15118548
1989-01-16 12:00:00,0.13923863,0.14326106,0.1584958,0.14607374,0.1486434,0.15174949,0.13226214,0.1389968,0.15492746,0.16780734,0.1465593,0.13940787,0.15407518,0.1473719,0.1421183
1989-02-15 00:00:00,0.16820188,0.12774041,0.12489866,0.14408346,0.14315125,0.14053674,0.14652419,0.14806134,0.13346687,0.128599,0.1307229,0.13562554,0.1257862,0.14669198,0.13967335
1989-03-16 12:00:00,0.13364054,0.115489885,0.1029616,0.1333835,0.12235757,0.12571774,0.11657778,0.13791037,0.124467164,0.12604102,0.12196344,0.12010507,0.12988818,0.11676543,0.14408615
1989-04-16 00:00:00,0.12455693,0.10871653,0.08807734,0.10854615,0.11031549,0.12149927,0.11578118,0.12737526,0.10681956,0.11101148,0.114242986,0.12120868,0.11954007,0.10922233,0.11834402
1989-05-16 12:00:00,0.12343593,0.11249055,0.10436896,0.10981313,0.10591185,0.10699631,0.112764105,0.118425846,0.09612512,0.10026112,0.10693462,0.11989883,0.110541515,0.10869115,0.11255948
1989-06-16 00:00:00,0.11038787,0.10847236,0.1183404,0.117634214,0.109973796,0.10145737,0.11692871,0.11213407,0.11376857,0.10100399,0.11399998,0.101610065,0.12441499,0.11398493,0.10335549
1989-07-16 12:00:00,0.11043676,0.12271557,0.112973176,0.10678247,0.11488575,0.1128744,0.11611936,0.10425504,0.12602222,0.10298971,0.113555804,0.10436585,0.108484015,0.1256594,0.11090161
1989-08-16 12:00:00,0.12429867,0.12957364,0.12817927,0.11577361,0.11878863,0.13333216,0.12994944,0.120759174,0.14704388,0.11007449,0.12060537,0.11426061,0.12367171,0.12214045,0.12425155
1989-09-16 00:00:00,0.12247658,0.15115649,0.13922416,0.12913823,0.13267952,0.15085354,0.13834706,0.10633338,0.14005734,0.11739805,0.13519752,0.12724644,0.1368061,0.1377696,0.12209001
