time,r1i1p1f1,r4i1p1f1,r2i1p1f1,r3i1p1f1,r6i1p1f1,r5i1p1f1
1986-07-16 12:00:00,0.0440538,0.051364675,0.03049559,0.036770184,0.030284354,0.0415389
1986-08-16 12:00:00,0.024018176,0.031730887,0.034745626,0.028925972,0.037370596,0.05756682
1986-09-16 00:00:00,0.047490425,0.043901626,0.035799216,0.03541005,0.06197724,0.048995733
1986-10-16 12:00:00,0.05854418,0.06897351,0.059899937,0.04922228,0.051736347,0.049947787
1986-11-16 00:00:00,0.06616098,0.05510808,0.056694355,0.052005675,0.047043387,0.085191615
1986-12-16 12:00:00,0.0700155,0.05076731,0.072704,0.05347029,0.062353168,0.07437578
1987-01-16 12:00:00,0.07497239,0.07720486,0.06321848,0.05529998,0.05140105,0.062918425
1987-02-15 00:00:00,0.07091922,0.07164479,0.06895979,0.08533869,0.060036775,0.07267194
1987-03-16 12:00:00,0.05371101,0.049873933,0.054549817,0.08027312,0.04538272,0.05642858
1987-04-16 00:00:00,0.044810638,0.049230795,0.045698687,0.044461235,0.05178294,0.05550325
1987-05-16 12:00:00,0.03951642,0.035420608,0.048674814,0.047448415,0.035377067,0.043089144
1987-06-16 00:00:00,0.027578017,0.04327853,0.037387114,0.03831368,0.029743338,0.050971493
1987-07-16 12:00:00,0.028662112,0.035942253,0.03794117,0.033916093,0.031511646,0.049752742
1987-08-16 12:00:00,0.035403922,0.039669555,0.028228248,0.036756333,0.02674945,0.050221365
1987-09-16 00:00:00,0.031063505,0.03959262,0.04277244,0.051139235,0.05050119,0.04908617
1987-10-16 12:00:00,0.05182591,0.055994444,0.053996094,0.07230343,0.042071182,0.050937466
1987-11-16 00:00:00,0.062411968,0.039801717,0.04743692,0.065518014,0.06850408,0.04391123
1987-12-16 12:00:00,0.063850224,0.05371026,0.08522438,0.06371312,0.057827353,0.060240086
1988-01-16 12:00:00,0.060840186,0.06415069,0.06659448,0.06634966,0.057860967,0.06066042
1988-02-15 12:00:00,0.06515829,0.071762174,0.068557516,0.05628607,0.06341293,0.05134297
1988-03-16 12:00:00,0.061178487,0.06470036,0.053644955,0.05400233,0.048729923,0.05137963
1988-04-16 00:00:00,0.050353583,0.05966025,0.06451784,0.05148871,0.03835987,0.0508127
1988-05-16 12:00:00,0.034117457,0.04676235,0.04021159,0.0534856,0.030252935,0.05503746
1988-06-16 00:00:00,0.03386261,0.039771333,0.043776315,0.03545324,0.06346874,0.034809936
1988-07-16 12:00:00,0.031009937,0.058404054,0.043109603,0.033756226,0.051449668,0.03546404
1988-08-16 12:00:00,0.04993644,0.042408776,0.027270377,0.05233719,0.037980866,0.043471348
1988-09-16 00:00:00,0.067226745,0.054319818,0.039419916,0.057715733,0.044978317,0.04611909
1988-10-16 12:00:00,0.056001775,0.06389886,0.03804457,0.052845705,0.06184475,0.05596004
1988-11-16 00:00:00,0.05925201,0.06682561,0.056211904,0.06508333,0.05747236,0.074074574
1988-12-16 12:00:00,0.060432434,0.05660821,0.07200226,0.05095383,0.06610376,0.06392232
1989-01-16 12:00:00,0.053862646,0.08040296,0.05847114,0.058251686,0.060742557,0.06546822
1989-02-15 00:00:00,0.06960789,0.061368145,0.06662548,0.06403402,0.061254755,0.050099097
1989-03-16 12:00:00,0.07011508,0.07142187,0.054159313,0.05647152,0.055189546,0.056072906
1989-04-16 00:00:00,0.034298882,0.056592796,0.056381244,0.05756564,0.05116218,0.04063705
1989-05-16 12:00:00,0.05622845,0.054591604,0.033781864,0.045528,0.053351466,0.031464558
1989-06-16 00:00:00,0.065740995,0.03946265,0.031002183,0.037480354,0.041841943,0.040771306
1989-07-16 12:00:00,0.04147782,0.03755001,0.032449666,0.028912596,0.041379426,0.041572075
1989-08-16 12:00:00,0.031648688,0.03803986,0.04275188,0.03833788,0.040690552,0.026899353
1989-09-16 00:00:00,0.04083751,0.043702763,0.052920435,0.03936939,0.048704494,0.039516225
1989-10-16 12:00:00,0.061502412,0.07044508,0.052696615,0.06513802,0.034001697,0.056225814
1989-11-16 00:00:00,0.056529187,0.07317933,0.047020853,0.055564336,0.06689556,0.04200817
1989-12-16 12:00:00,0.051312655,0.0536215,0.03903462,0.06891225,0.058077488,0.06662948
1990-01-16 12:00:00,0.067436256,0.07714838,0.042199478,0.0664117,0.065417685,0.048031915
1990-02-15 00:00:00,0.07420812,0.07053889,0.06475676,0.07113008,0.057719577,0.06630973
1990-03-16 12:00:00,0.052343357,0.054738313,0.048039194,0.06869837,0.07333088,0.04599643
1990-04-16 00:00:00,0.051012754,0.054607898,0.046203807,0.04557721,0.03899402,0.05287451
1990-05-16 12:00:00,0.041453447,0.055072043,0.036890924,0.029770482,0.03904338,0.033871245
1990-06-16 00:00:00,0.057404406,0.04144742,0.032290284,0.047983617,0.052777704,0.048081674
1990-07-16 12:00:00,0.02570231,0.04326076,0.029924087,0.03099129,0.042502444,0.028511116
1990-08-16 12:00:00,0.02909702,0.03189588,0.05306136,0.042787947,0.034026533,0.029355612
1990-09-16 00:00:00,0.04938949,0.050243434,0.044134025,0.051043514,0.043064825,0.042718105
1990-10-16 12:00:00,0.049746227,0.061551064,0.06392889,0.05052173,0.05045479,0.05428299
1990-11-16 00:00:00,0.044605397,0.050151665,0.04788022,0.05370409,0.04374489,0.052384738
1990-12-16 12:00:00,0.053155806,0.057187382,0.052944947,0.078310154,0.072201215,0.053299736
1991-01-16 12:00:00,0.07853204,0.05824874,0.06605735,0.075670324,0.08116139,0.06262951
1991-02-15 00:00:00,0.07150986,0.046348594,0.068506785,0.06731316,0.062023256,0.059241425
1991-03-16 12:00:00,0.059894484,0.05740456,0.047309384,0.055143118,0.04634541,0.06328446
1991-04-16 00:00:00,0.05516107,0.058428843,0.03962163,0.044122115,0.0433445,0.055788103
1991-05-16 12:00:00,0.04448028,0.0653901,0.03999142,0.044043954,0.05332595,0.034569092
1991-06-16 00:00:00,0.03971884,0.06045302,0.03824492,0.062181026,0.039995752,0.035115477
1991-07-16 12:00:00,0.027490078,0.04417477,0.031131348,0.04313649,0.02971016,0.03264659
1991-08-16 12:00:00,0.04115869,0.050227504,0.03170365,0.04261199,0.045768682,0.032965083
1991-09-16 00:00:00,0.03576648,0.046590343,0.04511981,0.04541923,0.047445465,0.048018005
1991-10-16 12:00:00,0.04875156,0.056603797,0.06897765,0.05501406,0.036592472,0.04146587
1991-11-16 00:00:00,0.07627773,0.053436,0.06075294,0.06996174,0.05346915,0.05250499
1991-12-16 12:00:00,0.065416776,0.07045152,0.04894023,0.06421449,0.07014013,0.04254064
1992-01-16 12:00:00,0.07079523,0.07301355,0.056511924,0.078200795,0.06535709,0.06736801
1992-02-15 12:00:00,0.07377228,0.06394984,0.077149555,0.065632045,0.06350909,0.06742663
1992-03-16 12:00:00,0.048506584,0.0654978,0.06161373,0.06082124,0.05555015,0.06396629
1992-04-16 00:00:00,0.050278198,0.05570304,0.050663024,0.05890787,0.042620122,0.05503259
1992-05-16 12:00:00,0.05211545,0.03414632,0.044640932,0.05793902,0.06854587,0.03850692
