time,r7i1p1f1,r3i1p1f1,r13i1p1f1,r19i1p1f1,r6i1p1f1,r5i1p1f1,r9i1p1f1,r29i1p1f1,r14i1p1f1,r26i1p1f1,r4i1p1f1,r12i1p1f1,r1i1p1f1,r11i1p1f1,r2i1p1f1
1989-09-16 00:00:00,0.12209001,0.13267952,0.15115649,0.13922416,0.12724644,0.12247658,0.12913823,0.13519752,0.11739805,0.1368061,0.10633338,0.15085354,0.13834704,0.14005734,0.1377696
1989-10-16 12:00:00,0.13784972,0.13232373,0.1499988,0.13123544,0.12794746,0.13796587,0.14311525,0.121191196,0.13057746,0.1431414,0.13072948,0.13919875,0.13342912,0.13165362,0.13431671
1989-11-16 00:00:00,0.16058984,0.13109,0.14363854,0.11864393,0.14869952,0.15318966,0.14499353,0.15562342,0.1344821,0.14124893,0.14592987,0.14033094,0.14036192,0.14408018,0.14170776
1989-12-16 12:00:00,0.1530059,0.1628601,0.13944519,0.14047089,0.13829485,0.15936947,0.15714596,0.15619075,0.14147738,0.13928984,0.1729802,0.16063878,0.16041075,0.13141567,0.16535762
1990-01-16 12:00:00,0.14258553,0.14154774,0.14400084,0.13930129,0.15505983,0.15315351,0.16039145,0.17211252,0.1402877,0.16591947,0.15688571,0.14629035,0.1436397,0.14164229,0.14402255
1990-02-15 00:00:00,0.14116539,0.12342334,0.14503866,0.13469341,0.12778206,0.13631648,0.120029725,0.13420993,0.13623706,0.14477266,0.14684041,0.14069399,0.14595455,0.141338,0.14975913
1990-03-16 12:00:00,0.12019931,0.13143629,0.11993682,0.124848135,0.12389179,0.12353098,0.114097364,0.1347311,0.12457301,0.12949055,0.12280315,0.122723795,0.11438059,0.1200658,0.12596722
1990-04-16 00:00:00,0.11471144,0.11495572,0.103625625,0.1225109,0.10752516,0.10054799,0.12013718,0.101137355,0.10218051,0.12134839,0.11164326,0.10239249,0.10244986,0.109881476,0.113986805
1990-05-16 12:00:00,0.10511376,0.102510326,0.119150236,0.10205726,0.10441354,0.10549262,0.11197185,0.10968943,0.09628933,0.10486324,0.10863712,0.108760655,0.12014834,0.11152554,0.10969043
1990-06-16 00:00:00,0.108620755,0.10215442,0.10770579,0.109149,0.105958454,0.111531824,0.11730789,0.10144371,0.10038499,0.113308124,0.11787784,0.115877606,0.112800874,0.11063663,0.11544479
1990-07-16 12:00:00,0.115574084,0.11421766,0.11853631,0.12310219,0.11169811,0.1175507,0.111745395,0.11585681,0.10507147,0.12068093,0.11470358,0.10986406,0.12071929,0.11752491,0.10869085
1990-08-16 12:00:00,0.11183348,0.116319515,0.11633198,0.12285875,0.12058837,0.12965581,0.13091576,0.13453987,0.113890745,0.12014622,0.14138952,0.12696971,0.12227144,0.11767926,0.11775172
1990-09-16 00:00:00,0.1398093,0.12373096,0.15266593,0.13951997,0.13428293,0.12361106,0.12075073,0.115684055,0.10895421,0.1175421,0.11770608,0.13761249,0.1264861,0.13202867,0.13967478
1990-10-16 12:00:00,0.14131518,0.11884867,0.13424459,0.13349149,0.11697661,0.15153475,0.14235617,0.13659172,0.11991817,0.14022693,0.13246395,0.1337587,0.12446211,0.15279378,0.14255664
1990-11-16 00:00:00,0.15328032,0.15211846,0.14947003,0.13058217,0.14175856,0.15909794,0.14574952,0.141925,0.1337152,0.1389963,0.14937949,0.14970566,0.15530136,0.14271715,0.13384083
1990-12-16 12:00:00,0.14623852,0.14168678,0.15267143,0.1343029,0.15319927,0.16885002,0.16471986,0.1516197,0.14606822,0.16216749,0.14160156,0.14521854,0.15060505,0.15495652,0.14863247
1991-01-16 12:00:00,0.15758696,0.15011272,0.14048634,0.14984867,0.13766663,0.15188685,0.15020436,0.14376792,0.12893909,0.15337381,0.14133061,0.14872092,0.1434753,0.14255968,0.14702436
1991-02-15 00:00:00,0.1381491,0.13905773,0.12755491,0.12919807,0.14634942,0.14301851,0.13916181,0.15360774,0.13149005,0.1527862,0.1444975,0.14634162,0.14437747,0.14171085,0.13532875
1991-03-16 12:00:00,0.118185624,0.11073475,0.12537971,0.11624043,0.14317018,0.12983271,0.11498558,0.12548201,0.124364614,0.122877985,0.12547843,0.12600577,0.119311884,0.10923083,0.1293986
1991-04-16 00:00:00,0.10832459,0.121131696,0.10939627,0.116266206,0.09505283,0.11896021,0.12336934,0.109631814,0.13151437,0.11206622,0.11202622,0.111208536,0.11129476,0.10399944,0.10856737
1991-05-16 12:00:00,0.11828448,0.107759744,0.1108693,0.11425226,0.103464656,0.11147801,0.12303534,0.09682533,0.11296313,0.11266025,0.09858282,0.121149786,0.1079712,0.114918634,0.10276171
1991-06-16 00:00:00,0.10803199,0.10662948,0.107654884,0.11208754,0.1072449,0.11201076,0.106259055,0.108250774,0.09948475,0.112648584,0.10971546,0.12062511,0.11458233,0.116009004,0.10299771
1991-07-16 12:00:00,0.11302413,0.114332005,0.124971926,0.11711513,0.13086511,0.1215793,0.12133096,0.13389537,0.10633027,0.109902404,0.11849163,0.11367604,0.11850537,0.10044945,0.10700548
1991-08-16 12:00:00,0.13025384,0.11482316,0.1345131,0.1282285,0.1376714,0.14972305,0.10908169,0.12855381,0.10593307,0.13893197,0.11694848,0.106757,0.12939441,0.12014974,0.12672368
1991-09-16 00:00:00,0.13623784,0.13459282,0.14204518,0.13226551,0.14853013,0.13715482,0.11541585,0.12705831,0.10568227,0.1367669,0.13341403,0.12315143,0.12388459,0.12928349,0.13726296
1991-10-16 12:00:00,0.13928454,0.13076463,0.15323484,0.15662788,0.1302931,0.14994347,0.12915382,0.14838909,0.13569292,0.14024134,0.1356767,0.13495672,0.1379843,0.1275456,0.15125497
1991-11-16 00:00:00,0.15180853,0.14972024,0.15642647,0.1545684,0.13904285,0.13345066,0.15114056,0.12853019,0.14450029,0.16093816,0.14190398,0.13248068,0.14910153,0.13790509,0.16275194
1991-12-16 12:00:00,0.1559714,0.15806279,0.16410285,0.15323588,0.16888197,0.16712743,0.15188675,0.14855541,0.13377774,0.16586418,0.14263557,0.14455707,0.15131423,0.14927474,0.14319247
1992-01-16 12:00:00,0.14569223,0.17457543,0.18174708,0.15275398,0.15219279,0.13511221,0.15181734,0.16693088,0.13000168,0.1524039,0.12865797,0.14528717,0.14709961,0.15040196,0.15812443
1992-02-15 12:00:00,0.14771304,0.13465092,0.16645636,0.12730215,0.14833328,0.14684094,0.13492796,0.14727661,0.14922187,0.14825526,0.13056813,0.13645215,0.14154613,0.14674681,0.13156338
1992-03-16 12:00:00,0.12633952,0.13134784,0.14462069,0.13006228,0.13521767,0.135412,0.12668063,0.13488919,0.13200885,0.11898828,0.13734993,0.10681342,0.1117034,0.12891106,0.12634115
1992-04-16 00:00:00,0.13123043,0.117064595,0.12835698,0.11352681,0.12516335,0.122365385,0.11922672,0.12837034,0.11864681,0.13550581,0.12658091,0.122284144,0.12154059,0.11061962,0.10782002
1992-05-16 12:00:00,0.11086865,0.111199066,0.11893293,0.11340195,0.118202694,0.100111775,0.10002106,0.12394284,0.10802017,0.10283671,0.09837802,0.10310849,0.12170418,0.11929865,0.107761554
1992-06-16 00:00:00,0.113028705,0.11780607,0.10749396,0.10899437,0.1054649,0.113116145,0.111926354,0.10888227,0.108894914,0.109796844,0.11026787,0.112689525,0.11527124,0.10131132,0.12325699
1992-07-16 12:00:00,0.11196207,0.10611034,0.12172969,0.11505789,0.111046225,0.1217248,0.11534434,0.1234432,0.10432563,0.11330761,0.10597696,0.117116526,0.10801515,0.10789292,0.12023689
1992-08-16 12:00:00,0.118309245,0.12796375,0.11335636,0.14232183,0.11142892,0.12847818,0.14752328,0.11766536,0.1069974,0.10902899,0.13262245,0.1403216,0.11731593,0.12733832,0.1343474
1992-09-16 00:00:00,0.11674299,0.11398733,0.11646722,0.12629767,0.12536192,0.12313736,0.15100558,0.124529004,0.11949919,0.1328172,0.12082808,0.11822909,0.12383273,0.1108281,0.14652847
1992-10-16 12:00:00,0.142938,0.13150415,0.13174428,0.13521852,0.1283111,0.13892396,0.1423072,0.12946992,0.11570463,0.14213657,0.14625773,0.13601384,0.13005109,0.14146937,0.15012337
1992-11-16 00:00:00,0.14709257,0.14873049,0.15329611,0.13192472,0.14594105,0.14200231,0.14498578,0.1438833,0.15395656,0.16128647,0.13157707,0.13077772,0.1352279,0.1329113,0.15161744
1992-12-16 12:00:00,0.16359332,0.15177692,0.15021987,0.14935556,0.14851068,0.15183082,0.16153803,0.15509878,0.15193321,0.1558514,0.16228652,0.1433076,0.1488441,0.14182784,0.1596391
1993-01-16 12:00:00,0.13890813,0.16267698,0.13666227,0.14739875,0.14335126,0.13117312,0.14531234,0.16502203,0.14886087,0.14054161,0.14494133,0.14375226,0.14569737,0.14801013,0.14090855
1993-02-15 00:00:00,0.13707563,0.12625149,0.146759,0.13487916,0.12641783,0.14630385,0.14057872,0.14807214,0.13242851,0.14480574,0.15044253,0.13683344,0.14191565,0.12094946,0.13487028
1993-03-16 12:00:00,0.10833202,0.124255806,0.12583321,0.12007637,0.11743264,0.13258061,0.1345387,0.13164002,0.14508705,0.11558752,0.12740093,0.12930375,0.11257624,0.121098965,0.11556854
1993-04-16 00:00:00,0.106432125,0.122313015,0.120528,0.1210043,0.11488782,0.116979115,0.13515197,0.10813798,0.11246726,0.09932381,0.11305457,0.110480145,0.12400459,0.10442372,0.12221482
1993-05-16 12:00:00,0.10470486,0.10921078,0.109619915,0.11034876,0.11393391,0.108337924,0.11990098,0.10558417,0.10709938,0.10346848,0.10972509,0.12280411,0.11327993,0.11273135,0.10773454
1993-06-16 00:00:00,0.10014427,0.10938472,0.107632,0.108738475,0.11317689,0.11828801,0.107305914,0.116212286,0.11206684,0.123772405,0.120546766,0.11254196,0.108869284,0.10752718,0.12587084
1993-07-16 12:00:00,0.120757535,0.10786756,0.11392491,0.1139872,0.119721256,0.113436624,0.12522936,0.10830927,0.107220076,0.11032554,0.11073235,0.1081194,0.1187069,0.11385055,0.12416541
1993-08-16 12:00:00,0.12930721,0.14028811,0.13585052,0.12178945,0.11638405,0.11916137,0.13206075,0.13126218,0.12284248,0.11109308,0.1205501,0.11460678,0.12982845,0.11635228,0.11432489
1993-09-16 00:00:00,0.12834714,0.12217129,0.14448026,0.13301931,0.13322158,0.1152046,0.11926239,0.15083496,0.12171014,0.123508796,0.1334131,0.12542576,0.13120995,0.12015392,0.10553261
1993-10-16 12:00:00,0.15505134,0.11841804,0.13870172,0.13142608,0.12092871,0.123473585,0.13947898,0.13399619,0.13251041,0.15802136,0.12853107,0.117967114,0.1359758,0.12611212,0.14235033
1993-11-16 00:00:00,0.15010628,0.14605898,0.14824672,0.15251797,0.15533213,0.15329166,0.1380393,0.13661976,0.14228097,0.14873058,0.13434255,0.13916874,0.14587282,0.14315848,0.1440179
1993-12-16 12:00:00,0.1582135,0.1485122,0.13496134,0.14897376,0.1499171,0.16145721,0.14636439,0.14342996,0.15883504,0.15648116,0.14957741,0.13941567,0.14092387,0.15312202,0.14738095
1994-01-16 12:00:00,0.15575604,0.14179508,0.14893739,0.14647155,0.13976136,0.13948895,0.13605627,0.1504456,0.15899523,0.13804391,0.13825665,0.15867902,0.15631011,0.13901873,0.14630513
1994-02-15 00:00:00,0.15267657,0.15249708,0.13757175,0.13321114,0.12928046,0.13852623,0.14087808,0.15572059,0.14693323,0.12764035,0.12486453,0.13957267,0.13944857,0.14154038,0.124409124
1994-03-16 12:00:00,0.13115762,0.121538974,0.12954153,0.13695222,0.13220611,0.11899828,0.12844405,0.12419348,0.12982751,0.11477098,0.13098797,0.12786745,0.122533284,0.13009124,0.12016213
1994-04-16 00:00:00,0.10716713,0.13355352,0.10782758,0.104471266,0.12365311,0.11800839,0.12055669,0.11887007,0.10927294,0.103524335,0.11783438,0.11002876,0.11455269,0.13158233,0.11451402
1994-05-16 12:00:00,0.11120297,0.10041622,0.11975405,0.1254427,0.11297654,0.11292417,0.1089612,0.120025225,0.106634624,0.11332584,0.093958914,0.10904331,0.11256064,0.098003484,0.099853024
1994-06-16 00:00:00,0.11161876,0.11885904,0.12390749,0.11157924,0.10524293,0.11254246,0.11063744,0.10777835,0.10330232,0.10923243,0.11342675,0.10291961,0.11218054,0.10143233,0.12152887
1994-07-16 12:00:00,0.1259955,0.111624695,0.117653646,0.11319083,0.12131092,0.12263363,0.12127343,0.111656934,0.106755175,0.11353032,0.11347521,0.11223743,0.10600274,0.10848845,0.12266859
1994-08-16 12:00:00,0.11080474,0.12613128,0.13406797,0.13107465,0.12876503,0.13000274,0.12115676,0.12384459,0.119074315,0.12451488,0.11765827,0.13438326,0.11414229,0.10979006,0.12433663
1994-09-16 00:00:00,0.12105882,0.13900246,0.13663098,0.13815044,0.14328374,0.13084233,0.12868705,0.11817981,0.11391372,0.15149684,0.1403112,0.12202939,0.12885313,0.12170083,0.1393263
1994-10-16 12:00:00,0.13178878,0.13353407,0.1437219,0.14661743,0.15202484,0.14788868,0.129072,0.14345805,0.13243572,0.13594806,0.14866492,0.14581406,0.13471091,0.14303914,0.14053065
1994-11-16 00:00:00,0.13474913,0.15806341,0.15184224,0.16196847,0.1487355,0.13239586,0.15091853,0.1457918,0.13320975,0.16612074,0.13341205,0.13273115,0.15629256,0.13505247,0.14547895
1994-12-16 12:00:00,0.1568598,0.14445718,0.15667737,0.1707655,0.1386036,0.1498704,0.15383193,0.15316893,0.1396457,0.14983788,0.14792708,0.14401235,0.13766226,0.16176946,0.14746033
1995-01-16 12:00:00,0.15781447,0.15015736,0.15510571,0.14327443,0.14489162,0.14464626,0.15616255,0.15320829,0.13249868,0.13482028,0.14315172,0.13430452,0.15028389,0.1516164,0.16619015
1995-02-15 00:00:00,0.13902679,0.15083694,0.14691663,0.13159665,0.1416045,0.14180318,0.15725969,0.13040642,0.13660753,0.12692103,0.14502992,0.13804844,0.16335088,0.16034253,0.14478643
1995-03-16 12:00:00,0.11827086,0.122180454,0.1283559,0.13381334,0.1219852,0.13067187,0.14056642,0.12699449,0.13443664,0.12108237,0.12896419,0.117919855,0.12848759,0.14081484,0.13117766
1995-04-16 00:00:00,0.11512877,0.13227062,0.11112409,0.113189645,0.1272451,0.115532175,0.107770495,0.115701206,0.13744618,0.123224676,0.121137895,0.10445815,0.11980427,0.13418579,0.10984318
1995-05-16 12:00:00,0.11039534,0.1148011,0.1011363,0.11762397,0.11329009,0.10612863,0.114950724,0.12202744,0.12096192,0.111243606,0.110329665,0.11628175,0.1291484,0.11239762,0.106896594
1995-06-16 00:00:00,0.10988668,0.117440514,0.11039233,0.11742971,0.12117758,0.117132634,0.10352165,0.1104453,0.10448871,0.105385974,0.10413985,0.11656557,0.11950692,0.11164888,0.104064465
1995-07-16 12:00:00,0.12108653,0.11325347,0.11005072,0.12129307,0.120212585,0.12034879,0.11832889,0.09784145,0.118638955,0.12013427,0.104674816,0.11594996,0.11843499,0.12781523,0.11904988
1995-08-16 12:00:00,0.13463806,0.12906888,0.12729537,0.13040018,0.1339285,0.12269564,0.124323696,0.12878163,0.12489914,0.14383067,0.115975834,0.11160927,0.10952267,0.11235056,0.13614836
1995-09-16 00:00:00,0.12821305,0.13190761,0.1414235,0.12790711,0.14340302,0.1368362,0.13982221,0.14786932,0.12443483,0.1386305,0.12340639,0.1315576,0.1299897,0.12141932,0.12204474
1995-10-16 12:00:00,0.13298005,0.14291662,0.12782586,0.13291433,0.13776886,0.12801477,0.1433446,0.14253971,0.1373744,0.1457577,0.13788259,0.13754417,0.15443194,0.13372765,0.16470265
1995-11-16 00:00:00,0.14984035,0.15152255,0.13889,0.15271202,0.14660518,0.14328365,0.13802654,0.14667705,0.14537458,0.11740316,0.1357273,0.13868481,0.14165139,0.14708456,0.13664022
1995-12-16 12:00:00,0.14926839,0.14950618,0.15577246,0.1592369,0.15250452,0.13171282,0.1523622,0.14973006,0.15437423,0.16911374,0.1447793,0.1503816,0.17325126,0.15913418,0.15437062
1996-01-16 12:00:00,0.13446325,0.13886303,0.14261913,0.15632735,0.14467546,0.13976717,0.14055802,0.13840365,0.14354965,0.1592032,0.15265512,0.15154067,0.17119117,0.13437082,0.15070543
1996-02-15 12:00:00,0.12918898,0.12810917,0.12805371,0.14882718,0.13355003,0.13013166,0.14465983,0.13074167,0.13665287,0.14109804,0.13829695,0.13901727,0.14122023,0.13442503,0.122778125
1996-03-16 12:00:00,0.12144403,0.1255612,0.12754518,0.14177413,0.13808039,0.11180935,0.13075808,0.14061452,0.12329696,0.12943323,0.12071419,0.1294214,0.13894308,0.12500906,0.13300475
1996-04-16 00:00:00,0.123334885,0.11221957,0.12063294,0.10962499,0.11841109,0.12596518,0.1037978,0.11247305,0.10101291,0.1331674,0.11197924,0.11465519,0.117135845,0.11383216,0.13131174
1996-05-16 12:00:00,0.1189041,0.11579081,0.110952176,0.114596084,0.12089165,0.11342345,0.11407355,0.09807729,0.11543394,0.117636204,0.100187585,0.10154472,0.11128665,0.11195529,0.11141037
1996-06-16 00:00:00,0.11694462,0.11134595,0.11832554,0.117087066,0.12543441,0.11230928,0.1226893,0.10339242,0.11166611,0.111104526,0.10662876,0.11308689,0.12017542,0.11614465,0.13031192
1996-07-16 12:00:00,0.13259426,0.10411229,0.12032004,0.12618074,0.1195604,0.1272196,0.12461887,0.11419922,0.109576456,0.1251988,0.107916914,0.109132774,0.119214885,0.13187672,0.10919126
1996-08-16 12:00:00,0.1271152,0.11921429,0.13087548,0.13998556,0.11803196,0.12047058,0.12975639,0.1176016,0.12596303,0.13243613,0.13177457,0.112687066,0.1220193,0.14124034,0.10954304
1996-09-16 00:00:00,0.13302323,0.1352072,0.12495835,0.15227358,0.14322266,0.12973917,0.1356691,0.12239183,0.13189693,0.12443721,0.12606671,0.12762056,0.15097736,0.11588163,0.12945418
1996-10-16 12:00:00,0.13139476,0.14427458,0.14901036,0.15811993,0.13773818,0.14670575,0.13829952,0.12698136,0.1412948,0.16480976,0.1269287,0.1298519,0.1393921,0.13880233,0.14248231
1996-11-16 00:00:00,0.13843176,0.13147545,0.15341687,0.16362597,0.1536856,0.16228798,0.1571182,0.13448414,0.1500076,0.15743847,0.15328169,0.13004826,0.1480215,0.14086215,0.1501282
1996-12-16 12:00:00,0.18405709,0.14852664,0.14914446,0.1562945,0.17772938,0.1627089,0.13603285,0.15312748,0.16427366,0.16372603,0.13961127,0.13955233,0.15930463,0.1459249,0.15307368
1997-01-16 12:00:00,0.14204612,0.14563626,0.15975259,0.1577759,0.17292917,0.16697821,0.12791324,0.14169437,0.13041131,0.16829263,0.14249542,0.13788974,0.15887043,0.15177226,0.15836513
1997-02-15 00:00:00,0.123137504,0.13315539,0.1304975,0.15430449,0.14072758,0.14168309,0.1340349,0.13827638,0.13553485,0.15957282,0.13094331,0.16191457,0.14737338,0.13798414,0.13898957
1997-03-16 12:00:00,0.12318067,0.123476125,0.12557489,0.12725168,0.12715225,0.13019873,0.11323791,0.10854591,0.12558936,0.12394516,0.123812616,0.12541424,0.1343645,0.13485567,0.12849122
1997-04-16 00:00:00,0.115263544,0.118794575,0.11526499,0.13013503,0.119671226,0.11365551,0.10868408,0.114689864,0.12161151,0.13734686,0.109404854,0.10305332,0.12272429,0.09938658,0.11887149
1997-05-16 12:00:00,0.1026555,0.10667763,0.104834676,0.10376265,0.12354467,0.11912753,0.12108565,0.10653973,0.10431707,0.11495403,0.101292424,0.10646571,0.11661486,0.1067413,0.10612696
1997-06-16 00:00:00,0.11448146,0.108402796,0.10290848,0.111810215,0.11108747,0.11020836,0.1289104,0.11210102,0.10644029,0.12553598,0.112626545,0.104058154,0.114880465,0.10273543,0.11511028
1997-07-16 12:00:00,0.12079085,0.12184085,0.115978904,0.13275442,0.115279935,0.12710345,0.12331845,0.11633548,0.12118306,0.12080708,0.11801607,0.12041035,0.12270394,0.12352675,0.1137487
1997-08-16 12:00:00,0.14853254,0.14012969,0.13318451,0.14301366,0.118828245,0.13745871,0.12945162,0.13164702,0.1330459,0.11867013,0.12968747,0.120090894,0.12876219,0.12342382,0.12241818
1997-09-16 00:00:00,0.15655963,0.14990665,0.14375694,0.12004067,0.13739106,0.12628871,0.12764119,0.14013079,0.121962085,0.14064854,0.14818992,0.14272915,0.13094859,0.14086975,0.13581434
1997-10-16 12:00:00,0.14124016,0.14079438,0.14942011,0.13844115,0.14359643,0.15306753,0.13613376,0.13275103,0.13354887,0.14054239,0.124198206,0.13852972,0.13170809,0.13979767,0.14741872
1997-11-16 00:00:00,0.14474407,0.15086795,0.1477492,0.14543436,0.14193669,0.14966697,0.14897537,0.14797187,0.16281751,0.14731939,0.1432872,0.13643374,0.14716403,0.15001182,0.1513883
1997-12-16 12:00:00,0.16924502,0.17162685,0.14717783,0.16468053,0.15974805,0.15048896,0.15954633,0.14342494,0.14773755,0.16107292,0.15860978,0.12694877,0.14690745,0.15091649,0.15274319
1998-01-16 12:00:00,0.16177353,0.14177175,0.1474026,0.16014315,0.16197579,0.15229131,0.14701076,0.15197484,0.14364016,0.17979366,0.15246767,0.16166978,0.15558186,0.15671171,0.14038077
1998-02-15 00:00:00,0.14520662,0.12810685,0.12177486,0.14331031,0.15169379,0.130444,0.12865107,0.12826572,0.14178881,0.15039192,0.14671098,0.14004537,0.13664752,0.13232778,0.13069102
1998-03-16 12:00:00,0.15185533,0.113149785,0.114135414,0.13449465,0.14193852,0.12809813,0.12966907,0.12840904,0.118595354,0.14734106,0.13588177,0.124282,0.12382042,0.118928365,0.12786627
1998-04-16 00:00:00,0.1238575,0.11587583,0.11968495,0.11344598,0.11764677,0.12829407,0.115409166,0.12078445,0.10966714,0.12573119,0.12051338,0.11801079,0.12017505,0.117401384,0.115438014
1998-05-16 12:00:00,0.11385626,0.12026394,0.10662963,0.11451616,0.11183474,0.12608181,0.11199447,0.11013118,0.10201021,0.12185869,0.10628608,0.102074645,0.12456275,0.104722165,0.11610665
1998-06-16 00:00:00,0.11357658,0.11757115,0.11245879,0.120541096,0.1260256,0.11558017,0.11317006,0.11124937,0.10640134,0.11694006,0.10254137,0.12146727,0.117558755,0.11262519,0.11490775
1998-07-16 12:00:00,0.12183729,0.11817841,0.108483836,0.11369118,0.12450067,0.11546415,0.112863235,0.11263427,0.124833114,0.1191535,0.11492736,0.11175598,0.10959851,0.12509827,0.11573417
1998-08-16 12:00:00,0.12440018,0.12147693,0.11496314,0.13713895,0.13295262,0.12644418,0.13901006,0.12673707,0.123853974,0.11719375,0.118591994,0.12239867,0.12765914,0.15811564,0.12917557
1998-09-16 00:00:00,0.1233622,0.13070144,0.12806371,0.12572537,0.12338591,0.14051223,0.13782972,0.12131995,0.12625717,0.14924659,0.12457334,0.12491693,0.11635524,0.13196361,0.13992365
1998-10-16 12:00:00,0.1307868,0.14343107,0.14169253,0.13498345,0.1101656,0.1370134,0.1632857,0.1519928,0.13552888,0.13284943,0.122294605,0.15853724,0.15161029,0.13099346,0.15474315
1998-11-16 00:00:00,0.15441614,0.16078326,0.13484983,0.14164521,0.15623972,0.17552972,0.14194529,0.15466797,0.13608468,0.1442752,0.12895769,0.15287338,0.14842786,0.14592692,0.15262695
1998-12-16 12:00:00,0.15728031,0.14898247,0.1451008,0.1692139,0.15521905,0.17559016,0.15190545,0.1626688,0.13441773,0.15942754,0.1541234,0.17198566,0.17040902,0.1535166,0.15955682
1999-01-16 12:00:00,0.15345071,0.15355961,0.14830948,0.14186871,0.16123855,0.15096116,0.1446984,0.13753363,0.14522807,0.16407038,0.14180864,0.15579824,0.16196413,0.14313336,0.15943684
1999-02-15 00:00:00,0.14113878,0.14825884,0.14315231,0.1440613,0.13954033,0.15454325,0.14589603,0.15617241,0.14046308,0.14466512,0.13287996,0.14558625,0.13771315,0.15632036,0.14692609
1999-03-16 12:00:00,0.12926744,0.13081208,0.11933824,0.12008854,0.12084522,0.13533856,0.12605083,0.11657172,0.120555155,0.14548327,0.12433166,0.13469814,0.13510546,0.12456458,0.1365214
1999-04-16 00:00:00,0.12979041,0.12240885,0.11033686,0.110295184,0.11785739,0.116441846,0.106667496,0.107931204,0.11802536,0.13585362,0.1094697,0.108212225,0.121626504,0.13362752,0.13854292
1999-05-16 12:00:00,0.116189696,0.11776472,0.09734568,0.115408555,0.10575514,0.10028571,0.11504668,0.10608005,0.10937382,0.11239198,0.12010798,0.10239709,0.11399212,0.11068455,0.11739123
1999-06-16 00:00:00,0.12807292,0.10723944,0.11579902,0.1090419,0.11779026,0.114191346,0.10693709,0.11134898,0.1112204,0.112461746,0.11800802,0.11119971,0.113970794,0.10601175,0.10768021
1999-07-16 12:00:00,0.117201164,0.11848897,0.11294778,0.12041229,0.11093731,0.115013756,0.11846112,0.10997471,0.1128525,0.12842155,0.12411022,0.12167567,0.13527209,0.1175285,0.10985902
1999-08-16 12:00:00,0.120561264,0.13130964,0.12877576,0.12822138,0.13496193,0.12549241,0.14479238,0.1159319,0.12893344,0.1348101,0.12965612,0.14011891,0.13194719,0.13227421,0.12908219
1999-09-16 00:00:00,0.14269581,0.12966992,0.13322805,0.120519914,0.14505945,0.13700157,0.13985518,0.1405095,0.14626528,0.13570781,0.12628022,0.1268525,0.14588854,0.14308368,0.11266951
1999-10-16 12:00:00,0.1356919,0.15368038,0.14485529,0.13456209,0.13884154,0.13478379,0.14413476,0.14023754,0.12646993,0.14916481,0.14150658,0.1396121,0.1455122,0.14657663,0.13349202
1999-11-16 00:00:00,0.13223226,0.14648676,0.14311029,0.14667115,0.16369036,0.14214593,0.15895168,0.1457891,0.15110599,0.16884157,0.1515505,0.16519536,0.16039604,0.13973317,0.13936193
1999-12-16 12:00:00,0.1439056,0.15398231,0.14704797,0.15626535,0.15396146,0.15387242,0.15127084,0.14953068,0.14340594,0.15461133,0.16156498,0.14910835,0.15386456,0.15006761,0.15140738
2000-01-16 12:00:00,0.14798239,0.16028126,0.16528632,0.15620351,0.17326258,0.13837904,0.14769302,0.15481752,0.16029987,0.14621614,0.152463,0.1573729,0.15110931,0.14899644,0.15551145
2000-02-15 12:00:00,0.15529726,0.1427534,0.13927318,0.13318221,0.13426015,0.14324552,0.14397639,0.13766766,0.14136434,0.14160946,0.15241864,0.13094619,0.13929893,0.14863877,0.13537507
2000-03-16 12:00:00,0.12756576,0.12508592,0.1265595,0.11849316,0.14849658,0.11911369,0.13234034,0.119501896,0.13585019,0.1396084,0.1257469,0.11880804,0.12463439,0.14171107,0.12007914
2000-04-16 00:00:00,0.12470659,0.11986403,0.10435181,0.121643804,0.1272847,0.11186895,0.1276283,0.11824973,0.12076838,0.11647612,0.12124287,0.122147106,0.11406461,0.1074134,0.12641984
2000-05-16 12:00:00,0.11545007,0.1146825,0.09869064,0.09851576,0.11412149,0.11164303,0.114256226,0.1095734,0.11452738,0.11135909,0.12173587,0.11145677,0.09967145,0.11442585,0.12257602
2000-06-16 00:00:00,0.13173535,0.12574555,0.11609514,0.112669826,0.119389616,0.098279245,0.11520312,0.11137883,0.111878656,0.12040336,0.10830036,0.11087214,0.115870364,0.116295,0.12017047
2000-07-16 12:00:00,0.1236017,0.1209613,0.11614754,0.11005558,0.11765424,0.107773,0.13065502,0.1118933,0.11345607,0.11731834,0.12008752,0.121417426,0.12148635,0.12657449,0.116624616
2000-08-16 12:00:00,0.12252707,0.125049,0.12998159,0.13665849,0.122089595,0.12532167,0.12059468,0.12631913,0.12504248,0.11831876,0.1309466,0.12444316,0.15192595,0.11614263,0.12052342
2000-09-16 00:00:00,0.120969795,0.14731252,0.14220409,0.13334528,0.15267026,0.13672313,0.13926546,0.15050915,0.12940374,0.13545348,0.15327619,0.15163745,0.13881952,0.1267641,0.13740657
2000-10-16 12:00:00,0.14491515,0.14182651,0.12695412,0.15031344,0.14429402,0.12596227,0.15485676,0.14513458,0.1497612,0.14675976,0.13414998,0.14213115,0.14116426,0.14460264,0.14103727
