time,r7i1p1f1,r6i1p1f1,r5i1p1f1,r8i1p1f1,r4i1p1f1,r1i1p1f1,r2i1p1f1,r9i1p1f1,r3i1p1f1
1995-11-16 00:00:00,0.15365054,0.14632708,0.13413472,0.15224694,0.12446858,0.13599284,0.15212458,0.14627446,0.14222509
1995-12-16 12:00:00,0.14242019,0.13039978,0.123582266,0.13905466,0.13216159,0.13661508,0.13653684,0.12042085,0.13546914
1996-01-16 12:00:00,0.12321329,0.14623171,0.13854098,0.1487958,0.14610852,0.14555144,0.13427182,0.14295828,0.15069596
1996-02-15 12:00:00,0.13676852,0.12635054,0.12269935,0.13473481,0.13652778,0.12610939,0.15207787,0.12595233,0.13962995
1996-03-16 12:00:00,0.14317767,0.13383235,0.11997072,0.12891418,0.12077041,0.1425574,0.12365267,0.119267575,0.120584495
1996-04-16 00:00:00,0.13188118,0.117435254,0.11790866,0.113314815,0.12418588,0.12107364,0.11396728,0.11822728,0.111248456
1996-05-16 12:00:00,0.10953594,0.10010445,0.112055294,0.11154735,0.097573146,0.1095116,0.10736306,0.105853416,0.100374065
1996-06-16 00:00:00,0.097054586,0.08939217,0.10074181,0.08883221,0.0871235,0.0920388,0.07572395,0.09807489,0.09541192
1996-07-16 12:00:00,0.08610637,0.091179006,0.09975686,0.098420754,0.089553416,0.0987934,0.09506411,0.09550078,0.09125846
1996-08-16 12:00:00,0.1063593,0.10052616,0.10670887,0.11090426,0.098735064,0.10935996,0.09815608,0.107105784,0.09133859
1996-09-16 00:00:00,0.114434116,0.11588074,0.1119321,0.11792045,0.117383674,0.11258059,0.11412947,0.119519584,0.114131846
1996-10-16 12:00:00,0.13357383,0.16010721,0.14263776,0.13327315,0.13732451,0.16003326,0.1281954,0.140262,0.13697258
1996-11-16 00:00:00,0.1586461,0.15374939,0.15512533,0.12487666,0.14315836,0.13156968,0.11748282,0.14574373,0.12547073
1996-12-16 12:00:00,0.13745473,0.1403591,0.1375105,0.1423613,0.124202974,0.13483036,0.14005928,0.12203721,0.14277788
1997-01-16 12:00:00,0.1408549,0.12793782,0.115802184,0.15322892,0.13081318,0.13289958,0.14025095,0.13355276,0.13137002
1997-02-15 00:00:00,0.13736603,0.13041693,0.1466293,0.13203706,0.12687385,0.12349394,0.13597113,0.13255064,0.14560387
1997-03-16 12:00:00,0.115159035,0.12534264,0.13931231,0.122285545,0.12947284,0.13512008,0.113056794,0.12669346,0.12036004
1997-04-16 00:00:00,0.11669397,0.1327752,0.11945902,0.119434156,0.10152584,0.1191962,0.11580367,0.11658653,0.112206586
1997-05-16 12:00:00,0.1094045,0.11207314,0.09834356,0.1018686,0.11127719,0.11425159,0.09666376,0.09874674,0.1011711
1997-06-16 00:00:00,0.08420831,0.09950018,0.08467012,0.08972459,0.09393298,0.08547613,0.08675483,0.088156715,0.08764971
1997-07-16 12:00:00,0.09474261,0.09445751,0.094129056,0.09422351,0.08449145,0.086978264,0.09291897,0.09031953,0.09191883
1997-08-16 12:00:00,0.0970326,0.107361645,0.10643612,0.102023646,0.104856595,0.09589379,0.10048371,0.109269835,0.09849432
1997-09-16 00:00:00,0.1158157,0.10897325,0.097479105,0.11575599,0.12493611,0.11275035,0.10653444,0.11726238,0.11674557
1997-10-16 12:00:00,0.14927354,0.15118638,0.123769894,0.14831895,0.1343516,0.1279163,0.1400182,0.12536035,0.14543904
1997-11-16 00:00:00,0.13766125,0.15749434,0.13177264,0.1299526,0.13555126,0.13610305,0.14891331,0.13689058,0.14524378
1997-12-16 12:00:00,0.13365288,0.13848446,0.13856328,0.13982455,0.15049787,0.13944781,0.1363524,0.14717245,0.15344016
1998-01-16 12:00:00,0.14235725,0.1414658,0.13732876,0.13127774,0.14840269,0.14156726,0.111769155,0.12523702,0.13592957
1998-02-15 00:00:00,0.14118253,0.14920622,0.14030902,0.13247803,0.12668312,0.12605374,0.12867904,0.12218362,0.15224713
1998-03-16 12:00:00,0.11988818,0.12805042,0.11815799,0.12405087,0.13190143,0.12732433,0.12810545,0.1298134,0.1345788
1998-04-16 00:00:00,0.11581615,0.13105667,0.11935569,0.11519806,0.11842613,0.11206881,0.11359655,0.110606275,0.121641226
1998-05-16 12:00:00,0.10363574,0.11624247,0.103414215,0.09849886,0.10709817,0.102062725,0.10514201,0.09788072,0.097925365
1998-06-16 00:00:00,0.09256095,0.10205164,0.095712416,0.09467533,0.09603093,0.09177167,0.09137222,0.08265747,0.08311424
1998-07-16 12:00:00,0.09801999,0.09247263,0.089979485,0.10403408,0.10608776,0.0900261,0.0950192,0.09182363,0.08568837
1998-08-16 12:00:00,0.101635896,0.09757453,0.1079628,0.09184035,0.09811541,0.097461455,0.10377737,0.092091106,0.09101828
1998-09-16 00:00:00,0.10712521,0.11867763,0.11007401,0.10614888,0.11444962,0.120199166,0.122103736,0.11282809,0.10975182
1998-10-16 12:00:00,0.13208307,0.13734987,0.1307238,0.13270465,0.13599841,0.1375445,0.13602379,0.12972416,0.14088035
1998-11-16 00:00:00,0.1476369,0.1547152,0.13591874,0.12701122,0.13995115,0.13773793,0.1397243,0.14144523,0.13408625
1998-12-16 12:00:00,0.15199876,0.16242826,0.15374917,0.13458934,0.13134341,0.119581796,0.13274893,0.13026921,0.1258161
1999-01-16 12:00:00,0.14207959,0.13507704,0.15521863,0.13778926,0.13626972,0.13755499,0.13689075,0.120559774,0.13823514
1999-02-15 00:00:00,0.13643318,0.12905212,0.13867326,0.14775777,0.12046216,0.12373832,0.13444716,0.116024464,0.13445772
1999-03-16 12:00:00,0.1284866,0.12516917,0.12062114,0.12347336,0.112059236,0.1286848,0.11686179,0.11639181,0.13144158
1999-04-16 00:00:00,0.12434405,0.113977976,0.116365165,0.12479169,0.10917589,0.123797,0.12149999,0.1105324,0.116218
1999-05-16 12:00:00,0.104759164,0.10778775,0.10140481,0.111495756,0.10329709,0.105290554,0.10280684,0.087831184,0.09969941
1999-06-16 00:00:00,0.08294647,0.093002535,0.09651737,0.10424396,0.09522352,0.095694534,0.087888755,0.078295745,0.096586525
1999-07-16 12:00:00,0.093098454,0.10203727,0.09094498,0.098007604,0.088973194,0.089532144,0.09193762,0.09372993,0.08687497
1999-08-16 12:00:00,0.10487923,0.1027035,0.09562465,0.10760028,0.10806645,0.103502296,0.10432213,0.09982037,0.09495043
1999-09-16 00:00:00,0.10845957,0.11364827,0.11575054,0.12734832,0.1136206,0.11406121,0.117177874,0.118311115,0.10862141
1999-10-16 12:00:00,0.14257722,0.12791958,0.14874934,0.14552729,0.13397862,0.15432149,0.1281282,0.12493306,0.13229038
1999-11-16 00:00:00,0.1551542,0.14837843,0.15314446,0.14896452,0.13309625,0.13813157,0.1474414,0.12798007,0.14674775
1999-12-16 12:00:00,0.15059203,0.1398389,0.14499925,0.1500588,0.13351473,0.13281994,0.13350037,0.13993645,0.14274494
2000-01-16 12:00:00,0.15023166,0.13575646,0.14538683,0.13567458,0.13801917,0.121936075,0.12604481,0.13362125,0.12855873
2000-02-15 12:00:00,0.13302469,0.12728935,0.13504936,0.13318495,0.14007938,0.13346982,0.13109985,0.14295216,0.12931132
2000-03-16 12:00:00,0.11184289,0.12716205,0.12265251,0.12124403,0.13860144,0.11940146,0.1231072,0.123447485,0.12442623
2000-04-16 00:00:00,0.118651584,0.112581365,0.108708665,0.11556907,0.13575353,0.10944982,0.12158618,0.122605905,0.119162895
2000-05-16 12:00:00,0.10081027,0.116557986,0.1048386,0.112657115,0.10681882,0.09756531,0.10653922,0.1111201,0.09893352
2000-06-16 00:00:00,0.09468289,0.08683922,0.10703117,0.094979905,0.08818815,0.088025495,0.094236836,0.08456521,0.09811134
2000-07-16 12:00:00,0.097808406,0.10181274,0.09176348,0.08647642,0.092071705,0.08833988,0.09387685,0.08791984,0.09847836
2000-08-16 12:00:00,0.09590518,0.101908304,0.09960256,0.088950045,0.101946756,0.10299961,0.090321,0.10336822,0.09760436
2000-09-16 00:00:00,0.1081137,0.12493711,0.10865199,0.11476528,0.117854334,0.11045398,0.11708377,0.1094403,0.11392256
2000-10-16 12:00:00,0.13659279,0.13315155,0.12718494,0.14415759,0.13776796,0.13127501,0.14779414,0.1384812,0.13279742
2000-11-16 00:00:00,0.14662138,0.15868354,0.14812143,0.13227102,0.1571874,0.12989059,0.12470537,0.12510468,0.14543049
2000-12-16 12:00:00,0.15288697,0.14757878,0.13622105,0.15011445,0.1295949,0.15058987,0.11503884,0.14711744,0.14633827
2001-01-16 12:00:00,0.12808003,0.14544752,0.15940012,0.1415265,0.1373074,0.14431834,0.13357757,0.12420658,0.13595545
2001-02-15 00:00:00,0.13809414,0.13893677,0.12165236,0.13016832,0.117654346,0.144343,0.13948861,0.13854776,0.13440564
2001-03-16 12:00:00,0.1338989,0.11997569,0.12921618,0.13016556,0.13126945,0.13736594,0.12619132,0.12758818,0.11599358
2001-04-16 00:00:00,0.11145507,0.10732984,0.11227094,0.118500724,0.11781893,0.11652236,0.12713647,0.10939024,0.11815365
2001-05-16 12:00:00,0.11176749,0.10503814,0.10393382,0.103830785,0.09714578,0.10864762,0.113940395,0.09025428,0.09114995
2001-06-16 00:00:00,0.098428145,0.09990993,0.08951954,0.09496934,0.09302676,0.097080976,0.09467499,0.09789995,0.09773003
2001-07-16 12:00:00,0.097633384,0.10877384,0.09311542,0.09294047,0.087496065,0.09841284,0.09484032,0.10837111,0.09351801
2001-08-16 12:00:00,0.09542256,0.09940845,0.09730908,0.10231344,0.09861626,0.11579053,0.092825726,0.11590602,0.09599655
2001-09-16 00:00:00,0.12339342,0.111470275,0.096252345,0.11289974,0.110060595,0.11113538,0.11757946,0.10665978,0.115767874
2001-10-16 12:00:00,0.13121122,0.13599347,0.13454993,0.13693662,0.14696291,0.1296076,0.13988091,0.14101788,0.15557173
2001-11-16 00:00:00,0.13805239,0.13647889,0.12928446,0.13708253,0.152509,0.14338003,0.14063571,0.15952054,0.11842103
2001-12-16 12:00:00,0.122740135,0.14300162,0.13794567,0.14128487,0.1450859,0.14199919,0.14029278,0.15112972,0.12020177
2002-01-16 12:00:00,0.14272949,0.12331865,0.15000519,0.1310778,0.132083,0.11811046,0.14753608,0.14446765,0.13015285
2002-02-15 00:00:00,0.14057764,0.14410354,0.13477607,0.12182781,0.13604777,0.14126578,0.12809645,0.12508059,0.13181396
2002-03-16 12:00:00,0.13354273,0.12123067,0.12097106,0.11924357,0.13071705,0.14085506,0.1408939,0.11517024,0.14359066
2002-04-16 00:00:00,0.12214228,0.10416541,0.11240083,0.118519045,0.1127289,0.12185404,0.10429055,0.11862144,0.11575345
2002-05-16 12:00:00,0.10630136,0.10418679,0.10835862,0.1025992,0.10629326,0.097096205,0.108522885,0.10173361,0.10370763
2002-06-16 00:00:00,0.10259145,0.099665694,0.08331591,0.09602783,0.09764888,0.09287265,0.08908118,0.096599534,0.098726146
2002-07-16 12:00:00,0.09173758,0.09835152,0.10298628,0.088355914,0.09039422,0.1014833,0.08723978,0.10587275,0.106905505
2002-08-16 12:00:00,0.088727586,0.09313034,0.089647986,0.09995165,0.100897014,0.08863991,0.11182363,0.11171886,0.10935152
2002-09-16 00:00:00,0.11881484,0.11797559,0.12683046,0.11371895,0.11421072,0.10616488,0.10669934,0.120025136,0.10963012
2002-10-16 12:00:00,0.14825636,0.1543703,0.13113017,0.122971736,0.12832054,0.13757211,0.13118675,0.13854232,0.1447391
2002-11-16 00:00:00,0.15307114,0.14869776,0.13724804,0.15976731,0.13256823,0.14784518,0.14473125,0.14182165,0.15569364
2002-12-16 12:00:00,0.14210913,0.1530423,0.1347054,0.15147367,0.13300805,0.15114686,0.11400511,0.14979973,0.14947966
2003-01-16 12:00:00,0.15125047,0.15704133,0.14405867,0.15560797,0.14147869,0.1403691,0.122977875,0.1430614,0.13326874
2003-02-15 00:00:00,0.13802874,0.14736162,0.13500331,0.1391736,0.15124917,0.13358173,0.13845216,0.1454165,0.14344947
2003-03-16 12:00:00,0.1259317,0.14076817,0.13865268,0.1450968,0.11805564,0.11154927,0.123937234,0.12229006,0.128853
2003-04-16 00:00:00,0.116011254,0.12850611,0.10122799,0.11980642,0.11949897,0.11620711,0.12256471,0.13620013,0.11743382
2003-05-16 12:00:00,0.1166431,0.110376894,0.10784543,0.1054701,0.102080755,0.10845023,0.09634455,0.10827686,0.10613479
2003-06-16 00:00:00,0.08902103,0.09545621,0.083003625,0.08349904,0.09304519,0.094416566,0.09082195,0.08862759,0.09603985
2003-07-16 12:00:00,0.08353439,0.0974096,0.08430323,0.09933895,0.0931439,0.096283786,0.091468595,0.091139704,0.09765173
2003-08-16 12:00:00,0.09984146,0.11613182,0.09889074,0.10819674,0.10923023,0.09845375,0.09664099,0.09218467,0.1050039
2003-09-16 00:00:00,0.12599964,0.116153,0.108112074,0.12065295,0.12182286,0.12077155,0.11659143,0.12300265,0.11762928
2003-10-16 12:00:00,0.13562103,0.13056025,0.14023861,0.12576942,0.14814071,0.14012437,0.1339029,0.13149557,0.13165793
2003-11-16 00:00:00,0.13005026,0.17775394,0.12835146,0.15595128,0.14027245,0.14495249,0.14063224,0.14818604,0.1339415
2003-12-16 12:00:00,0.13030575,0.15707189,0.1312626,0.13259149,0.14787012,0.15103507,0.1393432,0.13494755,0.16188268
2004-01-16 12:00:00,0.14217754,0.16168554,0.1363221,0.12253405,0.12911543,0.1280434,0.12573068,0.13608609,0.1314128
2004-02-15 12:00:00,0.13660796,0.1379412,0.1383258,0.13046843,0.13374512,0.14258072,0.13280965,0.12770638,0.13580231
2004-03-16 12:00:00,0.11321625,0.14582555,0.133649,0.11554074,0.12134672,0.121109486,0.12754565,0.13042426,0.13601612
2004-04-16 00:00:00,0.11306046,0.12215493,0.12220749,0.121082015,0.113738604,0.11850143,0.11787676,0.123903446,0.11936592
2004-05-16 12:00:00,0.10957884,0.11493023,0.10628226,0.111106105,0.11269786,0.097114146,0.10166707,0.12630665,0.11130812
2004-06-16 00:00:00,0.08628313,0.09772569,0.092729874,0.10177319,0.0953763,0.09050118,0.09572174,0.093726866,0.0906078
2004-07-16 12:00:00,0.08543024,0.097542934,0.09805282,0.097085655,0.098977946,0.090133816,0.09594115,0.09389009,0.09758396
2004-08-16 12:00:00,0.08707745,0.10538444,0.107208654,0.09623817,0.10370134,0.09795875,0.09716659,0.1041073,0.09958114
2004-09-16 00:00:00,0.13013859,0.096162885,0.11509819,0.118825644,0.11824396,0.12335035,0.12632354,0.12669243,0.1127086
2004-10-16 12:00:00,0.119946845,0.14993392,0.14159845,0.13102949,0.1330848,0.14498274,0.13422997,0.14155269,0.1525783
2004-11-16 00:00:00,0.15491973,0.15400623,0.15336184,0.12811656,0.14352436,0.14035627,0.12790418,0.14738554,0.13818133
2004-12-16 12:00:00,0.15157613,0.14876452,0.12690124,0.1428305,0.1371123,0.13567033,0.119724445,0.15009996,0.14116943
2005-01-16 12:00:00,0.13866432,0.1622772,0.14580366,0.13013127,0.13410202,0.13990757,0.14470577,0.12829968,0.12723237
2005-02-15 00:00:00,0.13777868,0.1402793,0.12352706,0.1334947,0.14142896,0.12546328,0.12874185,0.14034566,0.13735956
2005-03-16 12:00:00,0.120699815,0.1227358,0.12657431,0.12677278,0.1332134,0.12488837,0.13196808,0.12714997,0.13113047
2005-04-16 00:00:00,0.118641034,0.11503132,0.12428133,0.123546585,0.11756444,0.114671804,0.11192262,0.12129086,0.115384445
2005-05-16 12:00:00,0.1069138,0.12182964,0.10419587,0.09838515,0.104141094,0.10464342,0.111025974,0.106063776,0.1013163
2005-06-16 00:00:00,0.091347344,0.10535129,0.08011909,0.09739081,0.096796304,0.09398587,0.09251823,0.09485943,0.09008361
2005-07-16 12:00:00,0.09961731,0.094507255,0.09859478,0.08969673,0.089022085,0.1058558,0.083637424,0.096867755,0.09017966
2005-08-16 12:00:00,0.10586372,0.09347537,0.09874744,0.0916616,0.09940812,0.09306024,0.100961134,0.10498526,0.10070332
2005-09-16 00:00:00,0.124301285,0.10288741,0.1131069,0.112044916,0.11559165,0.11925944,0.1103413,0.118963085,0.12524384
2005-10-16 12:00:00,0.14307396,0.13967554,0.13056572,0.12160037,0.14816092,0.12634254,0.1220911,0.15963511,0.13429387
2005-11-16 00:00:00,0.14454913,0.1483433,0.14471926,0.14988902,0.16414668,0.13899733,0.14827128,0.13589953,0.14288516
2005-12-16 12:00:00,0.16594005,0.14156175,0.14797331,0.14242116,0.137257,0.13917236,0.14404693,0.14231215,0.15064457
2006-01-16 12:00:00,0.15021782,0.1328358,0.124120235,0.15161644,0.13604286,0.15289988,0.13989939,0.13947266,0.14046715
2006-02-15 00:00:00,0.14975494,0.12255022,0.14906214,0.13749176,0.15494779,0.12914866,0.11048043,0.12772772,0.14362894
2006-03-16 12:00:00,0.13055848,0.122364774,0.1283712,0.13427272,0.13325877,0.14236803,0.120546505,0.13478859,0.12570769
2006-04-16 00:00:00,0.10886049,0.11510246,0.11207968,0.11335399,0.12916096,0.123026416,0.12142101,0.11941679,0.11418367
2006-05-16 12:00:00,0.10900983,0.105788656,0.101973854,0.10517273,0.111233346,0.108469054,0.103903405,0.11244811,0.097788446
2006-06-16 00:00:00,0.09927659,0.101193644,0.09075298,0.09564104,0.10033981,0.1069454,0.09529732,0.09277622,0.10865788
2006-07-16 12:00:00,0.09764375,0.10044903,0.09956699,0.0958028,0.094934754,0.08354674,0.09610578,0.095243424,0.09726194
2006-08-16 12:00:00,0.10407039,0.09630109,0.09622468,0.09378456,0.09047364,0.09551296,0.10430394,0.10088961,0.095092826
2006-09-16 00:00:00,0.12638071,0.106950946,0.12405882,0.107709624,0.107065834,0.1214669,0.10741304,0.11646899,0.10360292
2006-10-16 12:00:00,0.13677496,0.1416789,0.14583018,0.14152212,0.1422919,0.1612579,0.13636944,0.12388825,0.12557085
2006-11-16 00:00:00,0.16008346,0.16827124,0.12842843,0.14047675,0.15094303,0.13457504,0.15017954,0.16708322,0.15237431
2006-12-16 12:00:00,0.15510681,0.15583728,0.13301596,0.14345255,0.14564176,0.14327909,0.15019523,0.13754131,0.14514802
2007-01-16 12:00:00,0.13801292,0.15052836,0.14227511,0.13745357,0.13114092,0.12551732,0.14505647,0.13997963,0.13372718
2007-02-15 00:00:00,0.123051696,0.14896421,0.14746109,0.13008496,0.12055501,0.11704588,0.14655772,0.12948418,0.12088166
2007-03-16 12:00:00,0.120043546,0.1358502,0.1327291,0.12486564,0.12090783,0.125825,0.12532134,0.124529086,0.12909074
2007-04-16 00:00:00,0.12454325,0.106405355,0.1349637,0.13010283,0.116317816,0.13013406,0.11828484,0.112447195,0.11764535
2007-05-16 12:00:00,0.108413,0.11254786,0.1021678,0.094103046,0.10662881,0.11402701,0.10013397,0.09997181,0.09855051
2007-06-16 00:00:00,0.08655539,0.09891222,0.098464735,0.085143365,0.0830942,0.08477552,0.10205174,0.09170177,0.103581674
2007-07-16 12:00:00,0.092887215,0.095056,0.10330094,0.09278933,0.08792493,0.09860839,0.08888422,0.10449502,0.103757046
2007-08-16 12:00:00,0.09560341,0.09825871,0.104687795,0.09127157,0.10238308,0.093796775,0.102639444,0.09942497,0.1027509
2007-09-16 00:00:00,0.11292568,0.119993635,0.11353955,0.10133478,0.12875712,0.106558785,0.1015092,0.11541276,0.10739093
2007-10-16 12:00:00,0.13579549,0.13210697,0.123175375,0.140486,0.13313451,0.13909665,0.13719,0.1445955,0.12686494
2007-11-16 00:00:00,0.14319846,0.14937659,0.14684495,0.148162,0.14588809,0.13566676,0.16630861,0.1419934,0.15429851
2007-12-16 12:00:00,0.14298737,0.14837763,0.14269093,0.12817095,0.14268474,0.12611273,0.13874027,0.13630307,0.1313178
2008-01-16 12:00:00,0.12511934,0.1414838,0.14607283,0.13607308,0.13257645,0.14204173,0.13819309,0.13483532,0.1462299
2008-02-15 12:00:00,0.13730323,0.14079249,0.13340458,0.12514924,0.12698966,0.12025586,0.1349111,0.121664695,0.14653492
2008-03-16 12:00:00,0.11473544,0.122858584,0.13752234,0.12405324,0.13842092,0.13044018,0.119462475,0.12375713,0.1251175
2008-04-16 00:00:00,0.10831183,0.10800055,0.11322035,0.115818046,0.122856155,0.120072186,0.12574485,0.121209346,0.11901084
2008-05-16 12:00:00,0.095289424,0.10613253,0.09014243,0.09768798,0.1026973,0.09252083,0.09441436,0.10911786,0.10099734
2008-06-16 00:00:00,0.09231796,0.0992037,0.09517417,0.08500509,0.09661181,0.09490233,0.09227709,0.09766466,0.08739109
2008-07-16 12:00:00,0.10991725,0.08932633,0.09403418,0.09999178,0.09564039,0.096089475,0.09609113,0.10063467,0.08764631
2008-08-16 12:00:00,0.09982708,0.094198264,0.1144215,0.10319763,0.09336078,0.09943243,0.10141634,0.10697305,0.10921965
2008-09-16 00:00:00,0.0999687,0.11406684,0.11778016,0.10801062,0.11846657,0.09558614,0.11057996,0.11990021,0.12033861
2008-10-16 12:00:00,0.12263015,0.13141441,0.14185296,0.14616127,0.14042346,0.14097546,0.12368265,0.14445603,0.15050651
2008-11-16 00:00:00,0.13781737,0.15798259,0.15155156,0.15220957,0.1515328,0.14112069,0.14353289,0.14642745,0.14241287
2008-12-16 12:00:00,0.14367451,0.15133862,0.14123696,0.12700942,0.11746657,0.14887887,0.14217195,0.15320994,0.13181405
2009-01-16 12:00:00,0.13555552,0.13970445,0.13367966,0.14157301,0.15377825,0.15028188,0.13576832,0.14098775,0.15656513
2009-02-15 00:00:00,0.1339721,0.13146235,0.12731692,0.13692272,0.142929,0.12586112,0.13551238,0.14809898,0.12754296
2009-03-16 12:00:00,0.1281411,0.12043602,0.12869063,0.123372406,0.12537609,0.1260971,0.139125,0.12529254,0.12842363
2009-04-16 00:00:00,0.12087028,0.118026234,0.12006136,0.113941744,0.11126228,0.11278013,0.11607822,0.11208511,0.115560174
2009-05-16 12:00:00,0.10903264,0.103632905,0.09785328,0.111895345,0.092512175,0.11290231,0.099644266,0.10914099,0.10368332
2009-06-16 00:00:00,0.090669274,0.10614595,0.09626459,0.08767658,0.09568622,0.08591768,0.09578381,0.09799223,0.09302285
2009-07-16 12:00:00,0.090082414,0.10327287,0.099190645,0.09470255,0.10149391,0.08822193,0.09479205,0.103803225,0.099950425
2009-08-16 12:00:00,0.09766843,0.116478205,0.10168838,0.100633755,0.104012646,0.09886369,0.09523349,0.10452395,0.0935845
2009-09-16 00:00:00,0.1270709,0.11381343,0.11231977,0.12043935,0.116170146,0.10403209,0.11676646,0.10335327,0.11053014
2009-10-16 12:00:00,0.13864392,0.14446583,0.13994604,0.13110696,0.14391351,0.13890435,0.14117289,0.13740897,0.13889875
2009-11-16 00:00:00,0.13153946,0.14403816,0.13615692,0.15139854,0.13672116,0.15571429,0.16048323,0.16354235,0.15441456
2009-12-16 12:00:00,0.1473464,0.13077311,0.14034535,0.15885821,0.14401922,0.1551818,0.13443218,0.14273684,0.13520138
2010-01-16 12:00:00,0.14132842,0.14033519,0.1365909,0.1360366,0.15015864,0.13756695,0.14361902,0.13677174,0.15133893
2010-02-15 00:00:00,0.13358314,0.12954374,0.1326593,0.1533869,0.14205265,0.1311298,0.12633535,0.13382277,0.13111004
2010-03-16 12:00:00,0.12374804,0.13305746,0.14457643,0.14138629,0.1226586,0.131076,0.13131589,0.11917871,0.13343035
2010-04-16 00:00:00,0.112814724,0.12026128,0.12206761,0.111781865,0.11219277,0.11520967,0.12260466,0.11883629,0.11339913
2010-05-16 12:00:00,0.09630205,0.10663152,0.11881896,0.100208774,0.10349975,0.11235587,0.1062503,0.120196424,0.10981627
2010-06-16 00:00:00,0.09662179,0.0907008,0.09741984,0.10058588,0.0956471,0.09682612,0.09563726,0.10391118,0.091942705
2010-07-16 12:00:00,0.09659341,0.09972837,0.10055638,0.0976434,0.103208035,0.09640466,0.09194339,0.109551124,0.09255933
2010-08-16 12:00:00,0.11338955,0.10820594,0.11079976,0.10263682,0.11275162,0.097693495,0.101225585,0.1066106,0.10874389
2010-09-16 00:00:00,0.11462199,0.11854641,0.108867094,0.108441055,0.1255141,0.11547371,0.115913436,0.10889666,0.11117476
2010-10-16 12:00:00,0.1463878,0.12449095,0.13286282,0.15100603,0.12511484,0.13691485,0.15038203,0.13862579,0.14425564
2010-11-16 00:00:00,0.1437995,0.13285345,0.14343333,0.13170047,0.14122166,0.15272519,0.1352403,0.15421066,0.1478229
2010-12-16 12:00:00,0.1453162,0.14292258,0.14884308,0.13878632,0.15051083,0.14663625,0.13560772,0.14693622,0.1367138
2011-01-16 12:00:00,0.15907288,0.14251739,0.15905613,0.14553702,0.13759291,0.13859631,0.13860579,0.15008767,0.1355105
2011-02-15 00:00:00,0.15431798,0.14826554,0.13614035,0.14493155,0.14332965,0.13405399,0.1259843,0.12908797,0.14072536
2011-03-16 12:00:00,0.13629964,0.13421951,0.13425404,0.14017892,0.12056752,0.11722113,0.12821592,0.12840942,0.12841474
2011-04-16 00:00:00,0.11768079,0.11229244,0.12948452,0.11847072,0.10988238,0.1228764,0.11985399,0.12528624,0.11296989
2011-05-16 12:00:00,0.10819444,0.10487892,0.10798196,0.1025325,0.10346276,0.096865214,0.1093475,0.09679844,0.10306129
2011-06-16 00:00:00,0.10052424,0.098410726,0.09789886,0.09718776,0.100551315,0.10815575,0.09481734,0.09364063,0.091911554
2011-07-16 12:00:00,0.102954514,0.10677851,0.09486463,0.09478666,0.09272115,0.087996826,0.08970595,0.105242476,0.09970828
2011-08-16 12:00:00,0.09108097,0.10625061,0.09375893,0.10152999,0.096618704,0.10409517,0.0929348,0.10752325,0.107016765
2011-09-16 00:00:00,0.09828072,0.11260655,0.11495761,0.10906465,0.10555533,0.12508239,0.10094245,0.12041872,0.12180795
2011-10-16 12:00:00,0.13980554,0.15810578,0.13055581,0.12363933,0.12968352,0.14106117,0.13633098,0.12810938,0.12500961
2011-11-16 00:00:00,0.13639617,0.15001586,0.15437365,0.14329323,0.14971392,0.14819008,0.14970109,0.14093883,0.14855696
2011-12-16 12:00:00,0.13216038,0.14244695,0.13884656,0.14971277,0.16046654,0.1311608,0.15105416,0.14011438,0.13312449
2012-01-16 12:00:00,0.15329999,0.14921299,0.1434004,0.13651529,0.15014188,0.15037915,0.16449994,0.12987128,0.13404539
2012-02-15 12:00:00,0.1319279,0.12354725,0.13831005,0.11759994,0.1352916,0.1428801,0.15008494,0.1257073,0.12864313
2012-03-16 12:00:00,0.12093281,0.12696032,0.13569698,0.122200966,0.14099881,0.1119222,0.12981826,0.122784875,0.13424914
2012-04-16 00:00:00,0.1139617,0.11310851,0.11836858,0.12636548,0.114176795,0.11130704,0.12600687,0.110151686,0.10056679
2012-05-16 12:00:00,0.12110336,0.11113438,0.098640665,0.10513064,0.10308808,0.10679174,0.096515544,0.10733183,0.097739786
2012-06-16 00:00:00,0.08300693,0.09117968,0.10042469,0.10785415,0.092655025,0.09297097,0.09068521,0.08457403,0.08891075
2012-07-16 12:00:00,0.10071563,0.09098233,0.09520912,0.10297657,0.08869634,0.09104782,0.09640394,0.095969,0.09730102
2012-08-16 12:00:00,0.09789179,0.086496465,0.0969747,0.09067561,0.100629106,0.098163925,0.092820436,0.09565124,0.09277143
2012-09-16 00:00:00,0.11021023,0.11676328,0.10913553,0.11261902,0.12713946,0.12030717,0.11841191,0.107214145,0.11633054
2012-10-16 12:00:00,0.13790728,0.14147271,0.13060273,0.13651258,0.15515472,0.14490457,0.14633355,0.15998854,0.13033976
2012-11-16 00:00:00,0.15752655,0.13762474,0.153735,0.15560481,0.13349617,0.15704067,0.14107509,0.12781848,0.15462933
2012-12-16 12:00:00,0.1500271,0.12772599,0.14190586,0.15136711,0.15721075,0.14358428,0.13262717,0.13956621,0.13982159
2013-01-16 12:00:00,0.14665024,0.15338789,0.13847724,0.13129883,0.13736759,0.13774525,0.13990667,0.14322628,0.14357357
2013-02-15 00:00:00,0.15253185,0.14303333,0.13451688,0.1479786,0.124871664,0.11746989,0.1317292,0.11335498,0.13427505
