time,r7i1p1f1,r1i1p1f1,r3i1p1f1,r4i1p1f1,r2i1p1f1,r6i1p1f1
1990-12-16 12:00:00,0.13986272,0.12691064,0.14860307,0.13415489,0.13074961,0.13119617
1991-01-16 12:00:00,0.124325626,0.13787729,0.14475523,0.1548018,0.14616582,0.12887229
1991-02-15 00:00:00,0.13094416,0.15487167,0.14941965,0.13940452,0.13261224,0.10891363
1991-03-16 12:00:00,0.13326986,0.12016627,0.13396002,0.13493297,0.12913215,0.14303021
1991-04-16 00:00:00,0.118604556,0.10201386,0.1326983,0.105754666,0.11504521,0.10697698
1991-05-16 12:00:00,0.095858775,0.108688645,0.10337116,0.11885673,0.11609981,0.10782741
1991-06-16 00:00:00,0.1199883,0.12125315,0.11855449,0.11792553,0.13600391,0.12734297
1991-07-16 12:00:00,0.1056342,0.10563606,0.116663314,0.11042882,0.11011943,0.12058197
1991-08-16 12:00:00,0.10881455,0.114452556,0.12639873,0.116899535,0.116083026,0.11122526
1991-09-16 00:00:00,0.108933344,0.113458745,0.10898211,0.11387121,0.09532395,0.12387089
1991-10-16 12:00:00,0.10995304,0.11396004,0.12369427,0.1511983,0.1258954,0.1035464
1991-11-16 00:00:00,0.132484,0.1434695,0.13634044,0.13571075,0.14219444,0.13058098
1991-12-16 12:00:00,0.14659967,0.14266424,0.13984671,0.14514932,0.15107332,0.13675396
1992-01-16 12:00:00,0.12610751,0.13878545,0.15945199,0.15447515,0.13950431,0.13000011
1992-02-15 12:00:00,0.12719278,0.13881873,0.13697684,0.13710627,0.13555023,0.13387075
1992-03-16 12:00:00,0.12152063,0.13975792,0.14119636,0.12487739,0.11704741,0.120280854
1992-04-16 00:00:00,0.10439406,0.11670815,0.12167043,0.11382815,0.111615576,0.11125569
1992-05-16 12:00:00,0.10438259,0.1088385,0.12149213,0.10249078,0.10003146,0.101667106
1992-06-16 00:00:00,0.0977544,0.11453357,0.114107706,0.110521376,0.12697741,0.10035519
1992-07-16 12:00:00,0.108524464,0.12198704,0.11417533,0.11907813,0.11785098,0.11104439
1992-08-16 12:00:00,0.10475503,0.11743211,0.11555557,0.11199188,0.113542505,0.1063927
1992-09-16 00:00:00,0.09675727,0.10996816,0.12117716,0.12547491,0.11803016,0.09171104
1992-10-16 12:00:00,0.11176353,0.115827076,0.11701518,0.13706109,0.111232474,0.11172281
1992-11-16 00:00:00,0.13202362,0.14673324,0.15156911,0.13369477,0.11702537,0.13359477
1992-12-16 12:00:00,0.14161372,0.14859426,0.14176658,0.13429819,0.14088476,0.12624696
1993-01-16 12:00:00,0.13521121,0.13483825,0.14117447,0.14411315,0.1405261,0.11875553
1993-02-15 00:00:00,0.124520995,0.14552471,0.13308093,0.15286893,0.13800034,0.13527666
1993-03-16 12:00:00,0.10628197,0.12463367,0.13091901,0.122870594,0.11754282,0.13256282
1993-04-16 00:00:00,0.11385762,0.11075206,0.11341473,0.10071243,0.12165085,0.11108009
1993-05-16 12:00:00,0.10047563,0.11548067,0.10911885,0.10651158,0.107005365,0.0940794
1993-06-16 00:00:00,0.09979947,0.12826878,0.12162581,0.12856744,0.11016375,0.11525473
1993-07-16 12:00:00,0.110300794,0.110921815,0.10967262,0.115813725,0.10764429,0.09895634
1993-08-16 12:00:00,0.113019735,0.12444689,0.13529393,0.1191869,0.11384399,0.10366546
1993-09-16 00:00:00,0.09771876,0.10479904,0.09991065,0.12047041,0.10608976,0.09849023
1993-10-16 12:00:00,0.12623514,0.113941416,0.11618122,0.12393426,0.11674569,0.09884113
1993-11-16 00:00:00,0.13030872,0.12645765,0.1271242,0.15736973,0.12009591,0.10551833
1993-12-16 12:00:00,0.12288216,0.12360055,0.15059946,0.12411724,0.124536686,0.13637514
1994-01-16 12:00:00,0.11329184,0.1375912,0.13499436,0.15722544,0.1431956,0.13225344
1994-02-15 00:00:00,0.13539626,0.16051784,0.13556276,0.1452034,0.13030215,0.1261669
1994-03-16 12:00:00,0.13310471,0.14090876,0.14676984,0.12139974,0.10704968,0.121309124
1994-04-16 00:00:00,0.10665471,0.10781876,0.12665191,0.11102137,0.10954746,0.11663212
1994-05-16 12:00:00,0.11530276,0.118131086,0.10348681,0.11480061,0.120594904,0.10206653
1994-06-16 00:00:00,0.11728132,0.11371496,0.12071756,0.113457024,0.10654089,0.10816921
1994-07-16 12:00:00,0.11041318,0.109432556,0.12959887,0.10488904,0.11324059,0.11149235
1994-08-16 12:00:00,0.11516681,0.09633726,0.13714707,0.1287283,0.117026776,0.10773693
1994-09-16 00:00:00,0.11727685,0.102611855,0.10905394,0.124065176,0.0966709,0.10705171
1994-10-16 12:00:00,0.12159573,0.11769453,0.120223075,0.11126851,0.12639418,0.1014226
1994-11-16 00:00:00,0.11526864,0.12224851,0.1410833,0.13599442,0.13757892,0.1241975
1994-12-16 12:00:00,0.14186004,0.1420922,0.13843712,0.1411831,0.14301854,0.1269447
1995-01-16 12:00:00,0.13414834,0.14085828,0.14584124,0.13657102,0.1448578,0.13269097
1995-02-15 00:00:00,0.1315883,0.12412065,0.14142002,0.1348434,0.15889804,0.14629705
1995-03-16 12:00:00,0.117851965,0.112459004,0.12685175,0.12971972,0.1256346,0.11965748
1995-04-16 00:00:00,0.103992015,0.10867578,0.12588869,0.12164805,0.101079606,0.106087156
1995-05-16 12:00:00,0.09469794,0.12326786,0.11242783,0.10413198,0.108390816,0.10746503
1995-06-16 00:00:00,0.11036847,0.10111462,0.104328796,0.114179194,0.10899668,0.11311324
1995-07-16 12:00:00,0.10285062,0.10344139,0.111075215,0.1212787,0.104762,0.105581015
1995-08-16 12:00:00,0.10796062,0.117397144,0.11377419,0.112997524,0.12335449,0.09608929
1995-09-16 00:00:00,0.10841797,0.1075838,0.11359529,0.13845617,0.11280761,0.099570125
1995-10-16 12:00:00,0.12611108,0.124942355,0.13401559,0.12525524,0.13588603,0.091078445
1995-11-16 00:00:00,0.124066256,0.13266043,0.12346593,0.12502325,0.14577776,0.14034875
1995-12-16 12:00:00,0.1326559,0.13581236,0.123382874,0.13695668,0.14692816,0.13079788
1996-01-16 12:00:00,0.12611525,0.1393931,0.1410047,0.14748962,0.12856796,0.12876222
1996-02-15 12:00:00,0.13074651,0.12955146,0.1346191,0.14136083,0.1408125,0.13535972
1996-03-16 12:00:00,0.12549385,0.12546547,0.117566094,0.1176548,0.123617135,0.120195806
1996-04-16 00:00:00,0.09486702,0.12377132,0.115914956,0.120094545,0.11785848,0.09792336
1996-05-16 12:00:00,0.106016055,0.10345722,0.102533266,0.11311081,0.1270787,0.09395843
1996-06-16 00:00:00,0.11128257,0.12840627,0.122523375,0.110321105,0.11478116,0.10874497
1996-07-16 12:00:00,0.108691014,0.11474763,0.10981068,0.14178981,0.1235709,0.10157501
1996-08-16 12:00:00,0.12226777,0.10607588,0.13121477,0.14035809,0.11338869,0.09749509
1996-09-16 00:00:00,0.11629673,0.108616024,0.11384989,0.1287464,0.13047422,0.12746003
1996-10-16 12:00:00,0.10185987,0.11781484,0.14020987,0.13175923,0.13627133,0.10702457
1996-11-16 00:00:00,0.111447655,0.13414954,0.1249439,0.13397896,0.13443936,0.10875153
1996-12-16 12:00:00,0.12563518,0.13138768,0.12352659,0.16281767,0.1291273,0.12087217
1997-01-16 12:00:00,0.13672544,0.13723312,0.14929259,0.145103,0.14356823,0.13926882
1997-02-15 00:00:00,0.12247076,0.1417183,0.12101527,0.15247893,0.14016502,0.1286915
1997-03-16 12:00:00,0.105016895,0.12321028,0.11716208,0.13964574,0.12038341,0.13159879
1997-04-16 00:00:00,0.11511573,0.12534055,0.11746984,0.122734234,0.10246436,0.106084995
1997-05-16 12:00:00,0.10929061,0.1095071,0.102884784,0.11542488,0.118301176,0.12611564
1997-06-16 00:00:00,0.12045404,0.11297533,0.11814007,0.13105975,0.12009882,0.10824977
1997-07-16 12:00:00,0.11531635,0.11338914,0.10908597,0.12831645,0.10285503,0.1177493
1997-08-16 12:00:00,0.109682046,0.12122812,0.11783159,0.12071666,0.12572697,0.11863494
1997-09-16 00:00:00,0.11137722,0.114830695,0.09754792,0.13502707,0.11296883,0.10590232
1997-10-16 12:00:00,0.1204507,0.110184275,0.12551346,0.12081203,0.12981425,0.12352992
1997-11-16 00:00:00,0.1343312,0.12354669,0.12685329,0.1338335,0.13835917,0.13179432
1997-12-16 12:00:00,0.12930863,0.12971362,0.12575938,0.13940568,0.15462595,0.13728008
1998-01-16 12:00:00,0.12833056,0.13568361,0.14983547,0.1381293,0.1461461,0.15262876
1998-02-15 00:00:00,0.12320592,0.1260456,0.13617043,0.13584775,0.13293397,0.12992041
1998-03-16 12:00:00,0.13348438,0.12743531,0.12855728,0.1271736,0.13189645,0.13769726
1998-04-16 00:00:00,0.12101754,0.11373171,0.11417429,0.11574266,0.118371055,0.1305991
1998-05-16 12:00:00,0.10895162,0.109290704,0.09825494,0.11191494,0.1171077,0.10945744
1998-06-16 00:00:00,0.11264519,0.117826544,0.1030284,0.11364639,0.11639386,0.12286679
1998-07-16 12:00:00,0.10707558,0.116917565,0.109404966,0.104069404,0.11803509,0.09693038
1998-08-16 12:00:00,0.0955956,0.119600184,0.12754785,0.12551609,0.11209808,0.10026072
1998-09-16 00:00:00,0.10332458,0.114805445,0.11437739,0.11059777,0.12528762,0.096716896
1998-10-16 12:00:00,0.11550256,0.13823165,0.11841826,0.13017951,0.13592584,0.124204405
1998-11-16 00:00:00,0.115440436,0.11437027,0.14835335,0.1304139,0.13248031,0.12322965
1998-12-16 12:00:00,0.13499346,0.14516354,0.14180347,0.14745915,0.12964101,0.14668064
1999-01-16 12:00:00,0.13345799,0.12600496,0.13443075,0.12833023,0.14300735,0.16130382
1999-02-15 00:00:00,0.1389539,0.126816,0.13464563,0.13686036,0.14287102,0.124112785
1999-03-16 12:00:00,0.12326072,0.11410718,0.12809826,0.1341907,0.12230327,0.13990127
1999-04-16 00:00:00,0.118245564,0.118337035,0.103326246,0.12857962,0.10763091,0.10502893
1999-05-16 12:00:00,0.12287703,0.10171893,0.10738526,0.121533684,0.11947943,0.10346885
1999-06-16 00:00:00,0.11703934,0.10348963,0.113665774,0.12056557,0.111397624,0.13044265
1999-07-16 12:00:00,0.11948454,0.11861378,0.11697015,0.12781951,0.12427069,0.11979948
1999-08-16 12:00:00,0.11842711,0.099278755,0.12616053,0.10764034,0.11897428,0.113343604
1999-09-16 00:00:00,0.116888255,0.12230462,0.12579511,0.1306844,0.11353881,0.11645243
1999-10-16 12:00:00,0.11864353,0.108235404,0.1112966,0.13150401,0.1208404,0.123067625
1999-11-16 00:00:00,0.13597819,0.14040877,0.13087906,0.14150056,0.12835816,0.12560546
1999-12-16 12:00:00,0.12733965,0.14078788,0.12054331,0.15744343,0.14439248,0.1340632
2000-01-16 12:00:00,0.12825677,0.14662515,0.14154105,0.1385299,0.1458417,0.14938119
2000-02-15 12:00:00,0.12440651,0.13260503,0.14497374,0.13844547,0.14149003,0.13241324
2000-03-16 12:00:00,0.10932795,0.12398503,0.12288166,0.115748666,0.13988799,0.1314494
2000-04-16 00:00:00,0.107945554,0.10273994,0.10595027,0.10961564,0.124251366,0.11262131
2000-05-16 12:00:00,0.10635493,0.11335316,0.099173866,0.10274808,0.11542341,0.10451256
2000-06-16 00:00:00,0.114617966,0.10046924,0.11751624,0.1174585,0.107433125,0.120710246
2000-07-16 12:00:00,0.10468841,0.11676131,0.12399621,0.11930893,0.12194998,0.11482487
2000-08-16 12:00:00,0.116057284,0.12032997,0.12187083,0.1225551,0.121448666,0.12156757
2000-09-16 00:00:00,0.10750241,0.13246894,0.123545244,0.11384852,0.12859963,0.098426715
2000-10-16 12:00:00,0.13010383,0.13627364,0.10937674,0.12359069,0.11071637,0.119212955
2000-11-16 00:00:00,0.12677698,0.14581476,0.13744205,0.1316444,0.15726683,0.15247317
2000-12-16 12:00:00,0.13825074,0.12474527,0.14804864,0.13404933,0.13952416,0.14523779
2001-01-16 12:00:00,0.13628489,0.13812172,0.15413456,0.15004125,0.14670193,0.14407368
2001-02-15 00:00:00,0.13463242,0.13845761,0.12659632,0.1477863,0.14066859,0.14406464
2001-03-16 12:00:00,0.12500408,0.13265112,0.119864665,0.14632066,0.12997557,0.13024174
2001-04-16 00:00:00,0.115774736,0.1247519,0.12960853,0.13092956,0.11378493,0.115313545
2001-05-16 12:00:00,0.09675628,0.115190774,0.12046168,0.10655763,0.11580643,0.12423106
2001-06-16 00:00:00,0.10389154,0.11650905,0.113926895,0.12901668,0.123977296,0.110002756
2001-07-16 12:00:00,0.10603716,0.109371066,0.12285313,0.1337252,0.12253953,0.1355997
2001-08-16 12:00:00,0.11156316,0.13628432,0.1092415,0.14588502,0.12017631,0.110948265
2001-09-16 00:00:00,0.118825056,0.1085145,0.12044019,0.13560238,0.10654289,0.1070049
2001-10-16 12:00:00,0.110507116,0.11486279,0.13012311,0.1382319,0.13916689,0.11668953
2001-11-16 00:00:00,0.13438137,0.11646351,0.13599372,0.13542697,0.13511252,0.1495871
2001-12-16 12:00:00,0.13923831,0.143083,0.14277004,0.14093502,0.15608323,0.1344435
2002-01-16 12:00:00,0.14310351,0.13757642,0.13937296,0.14159308,0.15651156,0.14728983
2002-02-15 00:00:00,0.13149197,0.1255451,0.1222466,0.13286257,0.14398724,0.14821236
2002-03-16 12:00:00,0.12268727,0.11004689,0.13353087,0.12333613,0.13333885,0.13637488
2002-04-16 00:00:00,0.12122812,0.09711903,0.124089904,0.11134969,0.10190131,0.12996429
2002-05-16 12:00:00,0.11070871,0.097853035,0.12404173,0.1165304,0.115263194,0.13184172
