time,r4i1p1f1,r8i1p1f1,r7i1p1f1,r9i1p1f1,r3i1p1f1,r5i1p1f1,r6i1p1f1,r1i1p1f1,r2i1p1f1
2004-12-16 12:00:00,12365603000000.0,10654862000000.0,12882202000000.0,11809976000000.0,12306908000000.0,11817607000000.0,12468452000000.0,12113644000000.0,12907774000000.0
2005-01-16 12:00:00,14012280000000.0,13235782000000.0,13971493000000.0,13736574000000.0,13874009000000.0,13993571000000.0,14147367000000.0,13821070000000.0,14394087000000.0
2005-02-15 00:00:00,14815041000000.0,13773983000000.0,14390891000000.0,14438466000000.0,14732564000000.0,14694374000000.0,14817248000000.0,14367174000000.0,14999695000000.0
2005-03-16 12:00:00,15185140000000.0,14194552000000.0,14837692000000.0,14966217000000.0,15103411000000.0,15007762000000.0,15020272000000.0,14623967000000.0,15424347000000.0
2005-04-16 00:00:00,14932611000000.0,14199069000000.0,14765358000000.0,14843126000000.0,14702982000000.0,14758900000000.0,14887441000000.0,14169161000000.0,15200816000000.0
2005-05-16 12:00:00,14039513000000.0,13185719000000.0,13755536000000.0,13794650000000.0,13452208000000.0,13692197000000.0,14172934000000.0,13087545000000.0,14161631000000.0
2005-06-16 00:00:00,11494472000000.0,11604751000000.0,11532991000000.0,11972953000000.0,11451267000000.0,11567609000000.0,12327425000000.0,11669173000000.0,12666757000000.0
2005-07-16 12:00:00,8935207000000.0,7896929700000.0,7840185000000.0,8406888300000.0,8010397000000.0,8845046000000.0,9256167000000.0,7781928000000.0,9041741000000.0
2005-08-16 12:00:00,6562486700000.0,5371864300000.0,5649013400000.0,6291845000000.0,5172431000000.0,6924459000000.0,6659486000000.0,5582701000000.0,6934735400000.0
2005-09-16 00:00:00,6198839500000.0,4750333400000.0,5396648400000.0,5828183600000.0,4191165300000.0,6446285000000.0,6240662500000.0,5264471000000.0,6305356400000.0
2005-10-16 12:00:00,7844587400000.0,6358309500000.0,6945351000000.0,6954922500000.0,5888775000000.0,7963290400000.0,7696823600000.0,6414321300000.0,7659542500000.0
2005-11-16 00:00:00,10284905000000.0,9803170000000.0,9896922000000.0,10251824000000.0,9610594000000.0,10472621000000.0,10641648000000.0,9597597000000.0,10260889000000.0
2005-12-16 12:00:00,12548128000000.0,12232187000000.0,11300400000000.0,12407805000000.0,11923660000000.0,12365185000000.0,13024063000000.0,12219312000000.0,12376245000000.0
2006-01-16 12:00:00,14729001000000.0,13373252000000.0,13207859000000.0,14011030000000.0,13903052000000.0,13948965000000.0,14221472000000.0,13913794000000.0,14314905000000.0
2006-02-15 00:00:00,15246717000000.0,14112599000000.0,14273331000000.0,14618394000000.0,14616945000000.0,14589332000000.0,15104896000000.0,14477688000000.0,15051567000000.0
2006-03-16 12:00:00,15135068000000.0,14258326000000.0,14839710000000.0,14758943000000.0,14856379000000.0,15080139000000.0,15455033000000.0,14923114000000.0,15573331000000.0
2006-04-16 00:00:00,15111621000000.0,14083201000000.0,14657078000000.0,14517718000000.0,14374042000000.0,14932719000000.0,15187646000000.0,14697979000000.0,15491917000000.0
2006-05-16 12:00:00,13820269000000.0,13062927000000.0,13539190000000.0,13350496000000.0,13303863000000.0,14062821000000.0,13938121000000.0,13282062000000.0,14509065000000.0
2006-06-16 00:00:00,11328987000000.0,11215062000000.0,11085356000000.0,10805005000000.0,11242719000000.0,11978878000000.0,11695512000000.0,11100426000000.0,12209995000000.0
2006-07-16 12:00:00,8827876000000.0,8306414300000.0,7945634400000.0,7936216700000.0,8567097000000.0,8855252000000.0,8529664500000.0,7447062000000.0,8856354000000.0
2006-08-16 12:00:00,6207063500000.0,6227814000000.0,6118892400000.0,5948912400000.0,6583285700000.0,6514848000000.0,7028110000000.0,5205195000000.0,6379059000000.0
2006-09-16 00:00:00,5757855000000.0,5163117000000.0,5651101000000.0,5345232600000.0,5798184400000.0,6234538000000.0,6487434300000.0,4802616500000.0,6038047700000.0
2006-10-16 12:00:00,7241441000000.0,6948485300000.0,6761288300000.0,7027653300000.0,7205723600000.0,7637825000000.0,7381797000000.0,6530104000000.0,7284010000000.0
2006-11-16 00:00:00,9882199000000.0,9934724000000.0,9999134000000.0,9591358000000.0,9878276000000.0,9821149000000.0,9139962000000.0,9210726000000.0,10155633000000.0
2006-12-16 12:00:00,11924597000000.0,12358419000000.0,12071028000000.0,12133301000000.0,11643469000000.0,11704934000000.0,11703321000000.0,11583613000000.0,12460101000000.0
2007-01-16 12:00:00,13725092000000.0,13541408000000.0,13781926000000.0,14158931000000.0,13661332000000.0,13765120000000.0,13925479000000.0,13565545000000.0,14393373000000.0
2007-02-15 00:00:00,14559422000000.0,14152733000000.0,14522791000000.0,14800702000000.0,14410358000000.0,14708446000000.0,14617306000000.0,14459724000000.0,14899702000000.0
2007-03-16 12:00:00,15161481000000.0,14161958000000.0,14839709000000.0,15135647000000.0,14727666000000.0,14861769000000.0,14938325000000.0,14996581000000.0,15200251000000.0
2007-04-16 00:00:00,15030088000000.0,13926748000000.0,14561282000000.0,14938335000000.0,14475223000000.0,14848129000000.0,14702105000000.0,14804991000000.0,15022730000000.0
2007-05-16 12:00:00,13938610000000.0,12773649000000.0,13510277000000.0,13944797000000.0,13494815000000.0,13902607000000.0,13681638000000.0,13603675000000.0,13956036000000.0
2007-06-16 00:00:00,11502408000000.0,11160608000000.0,11350774000000.0,11790055000000.0,11613757000000.0,11588008000000.0,11733572000000.0,11529872000000.0,12219895000000.0
2007-07-16 12:00:00,8511957000000.0,7639324400000.0,7433904700000.0,8384499700000.0,7823034000000.0,8356492000000.0,8212656400000.0,8110581000000.0,7555555000000.0
2007-08-16 12:00:00,6028676600000.0,5517383600000.0,4923370000000.0,5927844400000.0,4999263300000.0,6681358500000.0,6475942000000.0,5374661400000.0,5433423000000.0
2007-09-16 00:00:00,5225810000000.0,5024877000000.0,4453807000000.0,5244312400000.0,4545222000000.0,6248735400000.0,6070647000000.0,4961861600000.0,4987329400000.0
2007-10-16 12:00:00,6971952000000.0,6709348000000.0,5806966700000.0,6971662500000.0,6593409000000.0,7338016600000.0,7473457000000.0,6428618700000.0,6041958000000.0
2007-11-16 00:00:00,10540999000000.0,9567102000000.0,9443532000000.0,9749294000000.0,9626371000000.0,9714891000000.0,10054478000000.0,9672430000000.0,9439831000000.0
2007-12-16 12:00:00,12335825000000.0,11421863000000.0,12044074000000.0,12109553000000.0,11561596000000.0,11574445000000.0,12583267000000.0,12116318000000.0,11797518000000.0
2008-01-16 12:00:00,14296545000000.0,13046009000000.0,13474015000000.0,13989818000000.0,13485627000000.0,13446779000000.0,13903481000000.0,13746436000000.0,14128470000000.0
2008-02-15 12:00:00,14850074000000.0,13800073000000.0,14361556000000.0,14592069000000.0,14439014000000.0,14178887000000.0,14730221000000.0,14425946000000.0,14759308000000.0
2008-03-16 12:00:00,15100562000000.0,14148397000000.0,14569543000000.0,14961130000000.0,14702419000000.0,14305653000000.0,15319326000000.0,14739795000000.0,15151548000000.0
2008-04-16 00:00:00,14759328000000.0,13440767000000.0,14346029000000.0,14663807000000.0,14355775000000.0,14064144000000.0,15271017000000.0,14651155000000.0,15024006000000.0
2008-05-16 12:00:00,13715824000000.0,12611155000000.0,13437032000000.0,13742837000000.0,13358913000000.0,13336325000000.0,14309423000000.0,13425149000000.0,13930801000000.0
2008-06-16 00:00:00,12156666000000.0,10458281000000.0,11957774000000.0,11365058000000.0,11319281000000.0,10949687000000.0,12463775000000.0,11106253000000.0,11660039000000.0
2008-07-16 12:00:00,8420609000000.0,7493181000000.0,8524166000000.0,8316409300000.0,7800296600000.0,7178917000000.0,8905643000000.0,8132951500000.0,7711090000000.0
2008-08-16 12:00:00,5024078400000.0,5410347000000.0,6345505000000.0,6248068500000.0,5070436400000.0,5672815600000.0,6117306400000.0,5908709000000.0,4761920700000.0
2008-09-16 00:00:00,4636366300000.0,4664477000000.0,5790482000000.0,5718451700000.0,4624312400000.0,5321108000000.0,5623437600000.0,5260621000000.0,4246169700000.0
2008-10-16 12:00:00,7172829000000.0,5945567000000.0,7332595000000.0,7171114300000.0,6827099600000.0,6483306000000.0,7171827000000.0,6647128000000.0,6125629000000.0
2008-11-16 00:00:00,10307897000000.0,8193474000000.0,9894665000000.0,10264169000000.0,9803427000000.0,9357334000000.0,10058122000000.0,9733517000000.0,9504975000000.0
2008-12-16 12:00:00,12112958000000.0,10622874000000.0,12639568000000.0,12202316000000.0,11881064000000.0,12075962000000.0,12509226000000.0,11551840000000.0,12024862000000.0
2009-01-16 12:00:00,13921134000000.0,12339205000000.0,13958876000000.0,14299955000000.0,13806741000000.0,13766087000000.0,14722351000000.0,13769146000000.0,14065214000000.0
2009-02-15 00:00:00,14839170000000.0,13471149000000.0,14690553000000.0,15132170000000.0,14743800000000.0,14506800000000.0,15626854000000.0,14476919000000.0,14725621000000.0
2009-03-16 12:00:00,15500823000000.0,13890040000000.0,14969727000000.0,15396417000000.0,15153909000000.0,14796991000000.0,15802227000000.0,14790100000000.0,14755647000000.0
2009-04-16 00:00:00,15230657000000.0,13638352000000.0,14421189000000.0,15085304000000.0,15102020000000.0,14195707000000.0,15468204000000.0,14667277000000.0,14604704000000.0
2009-05-16 12:00:00,14105683000000.0,12629322000000.0,13077043000000.0,13880929000000.0,13867692000000.0,13393778000000.0,14176467000000.0,13594118000000.0,13833967000000.0
2009-06-16 00:00:00,12368084000000.0,10200425000000.0,11309450000000.0,12166229000000.0,11523824000000.0,11463624000000.0,11642882000000.0,11156085000000.0,12275136000000.0
2009-07-16 12:00:00,9513813000000.0,6977846000000.0,7894769600000.0,8710869500000.0,8719617000000.0,7569203500000.0,8034072000000.0,8041759500000.0,8033861600000.0
2009-08-16 12:00:00,6527795000000.0,4499098000000.0,5655579600000.0,5692232600000.0,6226846000000.0,5277490300000.0,5368764700000.0,5838165000000.0,5000813600000.0
2009-09-16 00:00:00,6038005000000.0,3874535500000.0,5253637300000.0,5216046000000.0,5718972300000.0,4992537000000.0,4864892500000.0,4892924000000.0,4389142500000.0
2009-10-16 12:00:00,7753275000000.0,6113605000000.0,7146858600000.0,7132833000000.0,7337098000000.0,6641279300000.0,6370111000000.0,6804641000000.0,7208167300000.0
2009-11-16 00:00:00,9993546000000.0,8837434000000.0,9581680000000.0,9763995000000.0,9917157000000.0,10077779000000.0,9331153000000.0,9976452000000.0,10152393000000.0
2009-12-16 12:00:00,12617162000000.0,11463707000000.0,11929503000000.0,11981488000000.0,11885027000000.0,12266397000000.0,11872465000000.0,11634628000000.0,12419971000000.0
2010-01-16 12:00:00,14206458000000.0,13417410000000.0,13892195000000.0,14107931000000.0,13609981000000.0,13576175000000.0,14273043000000.0,14024781000000.0,14113396000000.0
2010-02-15 00:00:00,14922622000000.0,13923251000000.0,14681207000000.0,14853447000000.0,14726891000000.0,14399432000000.0,14938394000000.0,14661342000000.0,14599156000000.0
2010-03-16 12:00:00,15218835000000.0,14477306000000.0,15047274000000.0,15251089000000.0,15103000000000.0,14676899000000.0,15047162000000.0,15030714000000.0,14623892000000.0
2010-04-16 00:00:00,14985574000000.0,14359855000000.0,14842519000000.0,15067519000000.0,14649982000000.0,14278798000000.0,14764723000000.0,14881815000000.0,14224401000000.0
2010-05-16 12:00:00,14099368000000.0,13379026000000.0,13775989000000.0,13542396000000.0,13685037000000.0,13242879000000.0,13596244000000.0,13942492000000.0,13036948000000.0
2010-06-16 00:00:00,11143614000000.0,10627343000000.0,12074595000000.0,11349983000000.0,11839007000000.0,11173793000000.0,11461618000000.0,11679014000000.0,11412641000000.0
2010-07-16 12:00:00,7964436500000.0,6507234600000.0,8207052000000.0,8350785300000.0,8395010600000.0,8034526000000.0,7904313700000.0,8314947000000.0,8526635000000.0
2010-08-16 12:00:00,5695991000000.0,4531111300000.0,6288196000000.0,6332483000000.0,5762341400000.0,5676747000000.0,5290044000000.0,5381068000000.0,6946587000000.0
2010-09-16 00:00:00,5165695400000.0,4121362700000.0,5912016700000.0,5803363300000.0,5320495600000.0,5453041400000.0,4935902600000.0,5011650600000.0,6083168000000.0
2010-10-16 12:00:00,6578163400000.0,5413264000000.0,7479257700000.0,7401867000000.0,6784419000000.0,6308567000000.0,6347146000000.0,7306621000000.0,7472178000000.0
2010-11-16 00:00:00,9259358000000.0,8482948400000.0,9727937000000.0,9664529000000.0,9761316000000.0,9265729000000.0,9293975000000.0,10127908000000.0,9769752000000.0
2010-12-16 12:00:00,11488208000000.0,10848135000000.0,12094807000000.0,12246178000000.0,12227097000000.0,11391757000000.0,12034120000000.0,12083298000000.0,11800475000000.0
2011-01-16 12:00:00,13326510000000.0,13131975000000.0,14089728000000.0,13852982000000.0,14092162000000.0,13500068000000.0,13852338000000.0,13878947000000.0,13469020000000.0
2011-02-15 00:00:00,14247480000000.0,13764938000000.0,14288173000000.0,14704058000000.0,14767647000000.0,14043190000000.0,14780459000000.0,14558764000000.0,13968002000000.0
2011-03-16 12:00:00,14886703000000.0,14113055000000.0,14565354000000.0,14612190000000.0,14933111000000.0,14552047000000.0,15158483000000.0,14969032000000.0,14444662000000.0
2011-04-16 00:00:00,14354382000000.0,13767322000000.0,14420617000000.0,14260779000000.0,14685351000000.0,14452595000000.0,14617243000000.0,14705318000000.0,14217963000000.0
2011-05-16 12:00:00,13328679000000.0,12861302000000.0,13620966000000.0,13710368000000.0,13557817000000.0,13697744000000.0,13373756000000.0,13921850000000.0,13282560000000.0
2011-06-16 00:00:00,12083926000000.0,10673515000000.0,11669689000000.0,11562744000000.0,11250240000000.0,11802740000000.0,11714274000000.0,11570865000000.0,11730259000000.0
2011-07-16 12:00:00,7395891000000.0,7950878400000.0,8528197000000.0,8620983000000.0,7382918000000.0,8158925000000.0,8080007000000.0,8338156300000.0,7925884000000.0
2011-08-16 12:00:00,4675782300000.0,5992913000000.0,5620413500000.0,6980000000000.0,5621435000000.0,5613393300000.0,5552196300000.0,5805444700000.0,5297150000000.0
2011-09-16 00:00:00,4351478700000.0,5387048000000.0,5329063000000.0,6482129600000.0,5520941000000.0,5300234500000.0,4875537000000.0,4979240700000.0,4709194700000.0
2011-10-16 12:00:00,5946477600000.0,6856481000000.0,6885741000000.0,7754735400000.0,7212596000000.0,6667916000000.0,6198882000000.0,6322458700000.0,6566493000000.0
2011-11-16 00:00:00,9915638000000.0,9442978000000.0,9431146000000.0,9671261000000.0,9710314000000.0,10194204000000.0,9184230000000.0,9747386000000.0,9598473000000.0
2011-12-16 12:00:00,12010000000000.0,11441539000000.0,11432214000000.0,11670377000000.0,11574975000000.0,12301311000000.0,11919010000000.0,12042971000000.0,12131653000000.0
2012-01-16 12:00:00,13592452000000.0,13237737000000.0,13685400000000.0,13855232000000.0,13645734000000.0,14066458000000.0,13986940000000.0,13700395000000.0,13816480000000.0
2012-02-15 12:00:00,14388286000000.0,13812021000000.0,14478642000000.0,14655954000000.0,14599079000000.0,14636018000000.0,14715832000000.0,14195392000000.0,14403546000000.0
2012-03-16 12:00:00,14678193000000.0,14088992000000.0,14207847000000.0,15078626000000.0,15127054000000.0,14866253000000.0,15109416000000.0,14702334000000.0,14375797000000.0
2012-04-16 00:00:00,14520391000000.0,13814239000000.0,13941764000000.0,14677214000000.0,15031906000000.0,14325707000000.0,14596488000000.0,14334648000000.0,13865042000000.0
2012-05-16 12:00:00,13229583000000.0,12689193000000.0,13275420000000.0,13662039000000.0,13909479000000.0,13519749000000.0,13253903000000.0,13200966000000.0,12939412000000.0
2012-06-16 00:00:00,11495514000000.0,11003944000000.0,12000693000000.0,11451829000000.0,11777091000000.0,12076340000000.0,11415613000000.0,11486410000000.0,11146418000000.0
2012-07-16 12:00:00,8169723500000.0,8202886000000.0,8782360300000.0,8400102500000.0,8226474000000.0,8265437500000.0,8363272300000.0,8270259000000.0,6971264000000.0
2012-08-16 12:00:00,4850631000000.0,5871255000000.0,5617584400000.0,6327309000000.0,5913678700000.0,5934002700000.0,5564712600000.0,5965495700000.0,3880324400000.0
2012-09-16 00:00:00,4745613300000.0,5775271400000.0,4970183000000.0,5726293500000.0,5340743600000.0,5478984700000.0,5229188000000.0,5282767300000.0,3653471800000.0
2012-10-16 12:00:00,7734567600000.0,7254967300000.0,6881744500000.0,7244191600000.0,6979937400000.0,7136981500000.0,6681345000000.0,6539003300000.0,4957675700000.0
2012-11-16 00:00:00,10068975000000.0,9365855000000.0,9882128000000.0,10451692000000.0,10090121000000.0,10270547000000.0,9772014000000.0,9866731000000.0,8948772000000.0
2012-12-16 12:00:00,12015800000000.0,11228937000000.0,11689772000000.0,12342189000000.0,12122656000000.0,12233973000000.0,11335251000000.0,12269789000000.0,11377115000000.0
2013-01-16 12:00:00,14109063000000.0,13354696000000.0,13171509000000.0,13648568000000.0,14365468000000.0,13722514000000.0,13162284000000.0,14297783000000.0,13607260000000.0
2013-02-15 00:00:00,14807486000000.0,13825356000000.0,13747519000000.0,14291080000000.0,15171156000000.0,14522978000000.0,13902915000000.0,14728701000000.0,14146625000000.0
2013-03-16 12:00:00,15025872000000.0,14069519000000.0,14122086000000.0,14592071000000.0,15317986000000.0,14605032000000.0,14279781000000.0,15104327000000.0,14275478000000.0
2013-04-16 00:00:00,14515532000000.0,13789447000000.0,13920138000000.0,14285320000000.0,14989078000000.0,14378866000000.0,14293176000000.0,14595740000000.0,13870921000000.0
2013-05-16 12:00:00,13535339000000.0,13000068000000.0,13174524000000.0,13077275000000.0,14203337000000.0,13718558000000.0,13327961000000.0,13602544000000.0,12978421000000.0
2013-06-16 00:00:00,10833637000000.0,11479193000000.0,11718967000000.0,11424198000000.0,11626473000000.0,12216857000000.0,11128411000000.0,10441403000000.0,11426262000000.0
2013-07-16 12:00:00,7530655000000.0,7897772000000.0,7877362000000.0,7539615000000.0,8003417000000.0,8297752600000.0,8105173700000.0,7480441600000.0,7600822000000.0
2013-08-16 12:00:00,4975099000000.0,5770971700000.0,5357492500000.0,5344292500000.0,5133420000000.0,5549829700000.0,6137962300000.0,5417081500000.0,4385590700000.0
2013-09-16 00:00:00,4777764700000.0,5359661500000.0,4708313300000.0,4690500600000.0,4875916700000.0,4708291000000.0,5704731600000.0,5198814000000.0,4116148000000.0
2013-10-16 12:00:00,6279533700000.0,6767235000000.0,6460883300000.0,6248511000000.0,6670908400000.0,6265674700000.0,7209307000000.0,6372200000000.0,6438360000000.0
2013-11-16 00:00:00,8795586000000.0,9659265000000.0,9979835000000.0,9125608000000.0,9912831000000.0,9174550000000.0,10107914000000.0,8726948300000.0,9614316000000.0
2013-12-16 12:00:00,11394976000000.0,11533718000000.0,11732286000000.0,11821671000000.0,11890048000000.0,11436549000000.0,12056800000000.0,11498501000000.0,11696866000000.0
2014-01-16 12:00:00,13345513000000.0,13364417000000.0,13678299000000.0,13509336000000.0,13932999000000.0,13346588000000.0,13818374000000.0,13124776000000.0,13680393000000.0
2014-02-15 00:00:00,14551559000000.0,14155922000000.0,14393721000000.0,14280981000000.0,14459460000000.0,14101559000000.0,14462452000000.0,13979936000000.0,14375236000000.0
2014-03-16 12:00:00,14971053000000.0,14402374000000.0,14827023000000.0,14587481000000.0,14590432000000.0,14554749000000.0,14540527000000.0,14316482000000.0,14669191000000.0
2014-04-16 00:00:00,14768503000000.0,14229127000000.0,14404199000000.0,14368560000000.0,14177939000000.0,14379986000000.0,14250170000000.0,14015645000000.0,14359348000000.0
2014-05-16 12:00:00,13542219000000.0,13258503000000.0,13250167000000.0,13475918000000.0,13337324000000.0,13590861000000.0,13222640000000.0,13141529000000.0,13203469000000.0
2014-06-16 00:00:00,11267041000000.0,10437193000000.0,11066657000000.0,10832701000000.0,11735659000000.0,11578862000000.0,11622522000000.0,10883115000000.0,10981704000000.0
2014-07-16 12:00:00,7283608000000.0,7932174000000.0,7130877300000.0,7771227400000.0,7859881000000.0,8177552700000.0,8133138000000.0,8184163000000.0,7986595500000.0
2014-08-16 12:00:00,4808625400000.0,5440447400000.0,4532097500000.0,5003323400000.0,5184729000000.0,5085697400000.0,5565846000000.0,5866453000000.0,5977847400000.0
2014-09-16 00:00:00,4422184700000.0,5172037000000.0,3954886800000.0,4349213500000.0,4645989000000.0,4667237500000.0,5089587000000.0,5219359400000.0,5102727300000.0
2014-10-16 12:00:00,5771430000000.0,6325302000000.0,5527068000000.0,6000486000000.0,5952904000000.0,6414733400000.0,6760555300000.0,6654812000000.0,7252499500000.0
2014-11-16 00:00:00,9135016000000.0,9144017000000.0,8662960000000.0,9657039000000.0,9198728000000.0,8840189000000.0,9860197000000.0,9659057000000.0,10017968000000.0
2014-12-16 12:00:00,11534078000000.0,11301443000000.0,11222630000000.0,11999809000000.0,11002929000000.0,11549311000000.0,11588538000000.0,11717803000000.0,12256652000000.0
